207.218,0.0,0.0,0.0,0.0,0.0,0.0,30.7808111301,0.0,0.0,0.0,0.0,34.8015346448,0.0,0.0,0.0,0.0,19.5532617389,0.0,0.0,0.0,12.8309886701,0.0,0.0,0.0,0.0,8.83654674424,0.0,0.0,0.0,0.0,10.9820708176,0.0,0.0,0.0,8.12809121984,0.0,0.0,0.0,0.0,8.56129584024,0.0,0.0,0.0,0.0,8.79290801578,0.0,0.0,0.0,0.0,8.01028438382,0.0,0.0,0.0,7.50039246316,0.0,0.0,0.0,0.0,7.53212018094,0.0,0.0,0.0,6.11226283509,
0.0,150.093178584,0.0,0.0,0.0,0.0,0.0,22.5002742559,0.0,0.0,0.0,37.285734567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6873813062,0.0,0.0,0.0,0.0,10.1010970723,0.0,0.0,0.0,9.64438015208,0.0,0.0,0.0,0.0,10.3280427023,0.0,0.0,0.0,0.0,9.0720123044,0.0,0.0,0.0,0.0,7.16142372887,0.0,0.0,0.0,0.0,7.48427126251,0.0,0.0,0.0,7.33198926809,0.0,0.0,0.0,0.0,6.86296488284,0.0,0.0,0.0,5.44755462305,
146.910307692,0.0,0.0,0.0,0.0,0.0,0.0,18.9524212618,0.0,0.0,0.0,39.9245680272,0.0,0.0,0.0,0.0,0.0,20.4854088398,0.0,0.0,0.0,11.5024911898,0.0,0.0,0.0,0.0,11.1182464735,0.0,0.0,0.0,0.0,8.23821506866,0.0,0.0,0.0,8.88078478473,0.0,0.0,0.0,0.0,8.53763764605,0.0,0.0,0.0,0.0,6.77944077799,0.0,0.0,0.0,0.0,6.75106746872,0.0,0.0,0.0,0.0,6.25588329249,0.0,0.0,0.0,6.14987554278,0.0,0.0,0.0,4.8546324011,
141.448769231,0.0,0.0,0.0,0.0,0.0,0.0,30.3303178316,0.0,0.0,0.0,21.04338354,0.0,0.0,0.0,0.0,21.9063047944,0.0,0.0,0.0,0.0,15.6954148472,0.0,0.0,0.0,0.0,7.10970429524,0.0,0.0,0.0,0.0,9.91154806587,0.0,0.0,0.0,0.0,8.50714623652,0.0,0.0,0.0,6.7168043176,0.0,0.0,0.0,0.0,6.65486053827,0.0,0.0,0.0,0.0,6.29009726041,0.0,0.0,0.0,6.3410004464,0.0,0.0,0.0,0.0,6.35255818994,0.0,0.0,0.0,5.06618556947,
160.448769231,0.0,0.0,0.0,0.0,0.0,0.0,23.87306422,0.0,0.0,0.0,32.3600920403,0.0,0.0,0.0,0.0,0.0,18.175375252,0.0,0.0,0.0,11.0138472096,0.0,0.0,0.0,0.0,14.1382327312,0.0,0.0,0.0,0.0,10.9519850368,0.0,0.0,0.0,4.78849836504,0.0,0.0,0.0,0.0,10.3859987182,0.0,0.0,0.0,0.0,7.56207089481,0.0,0.0,0.0,0.0,7.21649525269,0.0,0.0,0.0,0.0,6.59458585245,0.0,0.0,0.0,6.77707647865,0.0,0.0,0.0,5.81148586096,
173.218,0.0,0.0,0.0,0.0,0.0,0.0,32.4956819792,0.0,0.0,0.0,31.7286153853,0.0,0.0,0.0,0.0,22.4381048714,0.0,0.0,0.0,0.0,14.8686530464,0.0,0.0,0.0,0.0,9.87096053831,0.0,0.0,0.0,0.0,12.6665034708,0.0,0.0,0.0,0.0,12.7573737315,0.0,0.0,0.0,6.70302023315,0.0,0.0,0.0,0.0,8.91720049671,0.0,0.0,0.0,0.0,7.80634191087,0.0,0.0,0.0,0.0,7.10651290679,0.0,0.0,0.0,7.45152741858,0.0,0.0,0.0,5.96916696248,
140.371846154,0.0,0.0,0.0,0.0,0.0,0.0,38.5587104639,0.0,0.0,0.0,0.0,24.520792082,0.0,0.0,0.0,12.6056702483,0.0,0.0,0.0,0.0,14.6048366221,0.0,0.0,0.0,0.0,11.9839487528,0.0,0.0,0.0,0.0,11.3763383093,0.0,0.0,0.0,0.0,12.583965282,0.0,0.0,0.0,5.58983469105,0.0,0.0,0.0,0.0,8.02629968967,0.0,0.0,0.0,0.0,7.08863942819,0.0,0.0,0.0,0.0,6.56015529973,0.0,0.0,0.0,6.77410288502,0.0,0.0,0.0,5.27736192975,
151.833384615,0.0,0.0,0.0,0.0,0.0,0.0,38.5994555723,0.0,0.0,0.0,0.0,15.4563217149,0.0,0.0,0.0,0.0,17.4446308895,0.0,0.0,0.0,10.5124553345,0.0,0.0,0.0,0.0,7.0305673879,0.0,0.0,0.0,0.0,9.14095919572,0.0,0.0,0.0,5.80659478995,0.0,0.0,0.0,0.0,6.85185897698,0.0,0.0,0.0,0.0,6.4027561296,0.0,0.0,0.0,0.0,5.87215773924,0.0,0.0,0.0,0.0,5.10766583133,0.0,0.0,0.0,5.19568393984,0.0,0.0,0.0,4.32493630435,
169.371846154,0.0,0.0,0.0,0.0,0.0,0.0,42.3793466493,0.0,0.0,0.0,0.0,23.0130807927,0.0,0.0,0.0,0.0,13.4281054835,0.0,0.0,0.0,14.5722935798,0.0,0.0,0.0,0.0,7.19154166363,0.0,0.0,0.0,0.0,5.50406965584,0.0,0.0,0.0,7.68907677035,0.0,0.0,0.0,0.0,7.30266064173,0.0,0.0,0.0,0.0,5.88085899949,0.0,0.0,0.0,0.0,6.34821573483,0.0,0.0,0.0,0.0,5.59864289457,0.0,0.0,0.0,5.866031851,0.0,0.0,0.0,4.42237393515,
183.910307692,0.0,0.0,0.0,0.0,0.0,0.0,32.4528434464,0.0,0.0,0.0,25.4246138536,0.0,0.0,0.0,0.0,19.9062640781,0.0,0.0,0.0,0.0,11.1212297531,0.0,0.0,0.0,0.0,14.4273519821,0.0,0.0,0.0,0.0,9.12957517009,0.0,0.0,0.0,8.64987397104,0.0,0.0,0.0,0.0,9.32874772249,0.0,0.0,0.0,0.0,6.9775055458,0.0,0.0,0.0,0.0,7.35171072462,0.0,0.0,0.0,6.54594150407,0.0,0.0,0.0,0.0,6.91402839132,0.0,0.0,0.0,5.54360958972,
