channel,freq,C1,C2,testcase1,testcase2,testcase3,testcase4,testcase5,testcase6,testcase7,testcase8,testcase9,testcase10,testcase11,testcase12,testcase13,testcase14,testcase15,testcase16,testcase17,testcase18,testcase19,testcase20,testcase21,testcase22,testcase23,testcase24,testcase25,testcase26,testcase27
P7,60,1,2,1.571900,0.700527,1.670370,1.298063,2.539246,2.862623,1.947782,2.959869,4.427762,1.074021,3.275033,1.066889,0.398516,2.646397,1.142278,1.531165,2.303578,0.930852,3.331297,3.691468,2.775424,1.398404,0.535887,1.281302,1.153215,0.991953,2.523442
P7,61,1,2,1.313382,0.723977,1.005854,1.103216,3.817001,2.346738,2.021574,2.812745,3.434896,1.230850,3.456893,0.821502,0.471381,1.724724,1.496974,1.639166,1.454634,1.380725,4.163267,3.133723,2.491121,0.936926,0.519747,1.300481,1.001933,0.778546,2.450662
P7,62,1,2,1.305705,0.899139,0.722508,1.005676,2.321978,1.912013,1.765777,1.572663,3.097641,1.288693,4.329903,0.988488,0.438749,1.569062,1.343539,0.839623,1.242100,0.915685,3.910292,3.349455,2.767961,0.944635,0.559499,1.296499,1.207887,1.201304,1.712363
P7,63,1,2,1.599635,0.689514,1.582656,1.314343,2.575316,3.072824,1.901526,2.973287,4.441608,1.055950,3.293392,0.984356,0.423753,2.456963,1.093061,1.769213,2.163679,1.061904,3.438872,3.091571,2.669967,1.261753,0.562796,1.341223,1.008640,0.975739,2.609638
O1,0,1,2,1.111184,0.769472,1.674057,0.483178,1.392730,3.319473,1.865402,0.337931,3.715710,2.590599,3.097711,0.675960,1.457933,0.681742,1.483551,1.276846,1.614131,1.537264,5.031012,2.793960,3.319789,3.144223,1.036788,1.663967,0.502357,0.979460,2.518052
O1,1,1,2,1.101877,0.769056,1.671402,0.450098,1.409463,3.312588,1.954322,0.328752,3.688541,2.660102,2.883788,0.695908,1.471942,0.650007,1.503077,1.339842,1.660313,1.498693,5.236798,2.788257,3.393306,3.182451,1.046447,1.646508,0.506261,1.001193,2.551036
O1,2,1,2,1.130751,0.732185,1.720954,0.438046,1.488727,3.332192,2.388922,0.322361,3.883034,2.984298,2.713263,0.750884,1.668470,0.562288,1.494757,1.519922,1.788243,1.452079,5.600203,2.536798,3.177422,3.461558,0.989207,1.550969,0.485937,1.053438,2.505337
O1,3,1,2,1.188001,0.703006,1.683495,0.571573,1.652013,3.292530,2.544840,0.269873,4.346297,2.981292,2.434486,0.834976,1.963378,0.652016,1.525928,1.669239,1.916451,1.205795,4.390463,2.127734,2.851018,3.219183,1.046994,1.641234,0.545643,1.070349,2.491128
O1,4,1,2,1.238872,0.724383,1.333644,0.799448,2.773251,2.418791,2.251581,0.479232,2.453700,1.515095,1.828356,0.784653,1.360679,1.246585,1.030628,1.344079,1.804877,0.639109,2.627525,1.526878,1.311006,1.978960,1.091886,1.772253,0.634816,0.750501,2.102052
O1,5,1,2,1.527164,0.646370,1.044095,1.384254,1.176656,2.876994,1.781081,0.908600,1.205737,1.718006,1.206675,1.572095,1.031987,2.336355,0.620109,0.920506,1.605966,0.576530,0.932465,1.192417,1.841113,0.719904,1.172939,1.105922,0.667651,1.064491,1.733721
O1,8,1,2,1.069329,0.549215,1.218830,0.571586,1.208261,4.042212,2.250833,0.796323,1.810053,3.286924,0.718127,1.073708,1.211104,1.118112,1.329811,1.528477,3.401146,0.847111,2.073292,1.710284,0.802883,1.666501,0.829915,2.099415,0.598159,0.734569,3.323031
O1,9,1,2,1.452354,0.412851,1.157228,0.823497,0.903338,1.952503,1.593262,1.617586,1.634957,2.004695,0.662388,1.700113,1.713317,1.219862,0.695938,1.728128,3.214886,1.252824,1.480887,1.014874,0.828763,1.092866,0.868497,1.230748,1.049465,0.871473,2.046605
O1,10,1,2,1.475211,1.139942,1.094777,1.401475,1.333943,2.150286,1.618120,1.117421,1.466220,1.714651,1.057692,2.308881,2.203055,0.947028,1.156465,1.178112,1.319143,1.378270,2.808110,0.892256,0.915512,1.749729,0.969867,1.767770,0.879640,0.992007,1.885727
O1,11,1,2,1.449262,0.913760,1.621476,3.269483,2.254721,3.926072,1.201509,0.432615,2.022937,1.272773,1.103988,2.241709,1.307560,0.874563,1.301515,1.000357,2.303212,1.103038,2.720791,1.061957,1.450015,1.830570,1.169050,2.812297,0.312728,0.849470,1.892318
O1,14,1,2,0.966099,1.608903,0.865053,1.113531,1.457758,1.970921,1.263607,1.382541,1.973501,1.473574,1.121422,1.378094,0.914267,0.714336,1.046998,1.532369,1.091235,1.028165,1.104791,0.898063,2.388599,1.463703,0.695402,0.965139,1.283997,1.002832,1.659288
O1,15,1,2,2.104477,0.609327,1.260421,0.837105,1.290721,3.148089,0.930502,0.629400,2.723337,1.216178,1.249945,1.401481,1.982023,0.763976,1.162585,2.188844,1.242105,0.920648,1.293258,1.575461,1.547185,2.262092,1.002605,1.949783,0.663129,1.464718,1.211790
O1,23,1,2,1.218343,0.462543,1.104403,1.627633,3.341833,2.279135,0.709431,0.600003,1.404601,0.542893,1.301355,1.789647,0.960089,0.809492,1.110403,2.047883,1.165002,1.154522,2.718243,2.217396,1.660909,1.998531,0.979533,2.089247,0.515301,1.573122,1.376673
O1,39,1,2,1.532936,0.813258,0.924567,1.207786,1.122520,4.220490,1.247909,0.614779,1.586869,1.092361,0.791020,1.386790,1.737432,1.480114,0.653312,2.077370,1.053555,0.670143,1.121915,3.493412,1.088467,0.935750,1.243234,1.807346,0.652916,1.143189,2.658948
O1,52,1,2,1.975262,0.842554,1.530458,1.535519,1.636071,1.414272,1.477713,0.678144,1.305265,1.013909,1.610680,1.866582,2.487706,1.189210,1.855271,0.683604,1.206914,0.603163,0.974948,1.087269,1.264796,1.184744,0.749426,1.863024,0.748718,1.451483,1.064017
O1,57,1,2,1.570933,0.703438,1.464353,0.867801,1.629587,1.269491,1.261089,0.704955,1.080584,1.148904,1.374868,1.668582,1.231473,1.231108,1.346275,0.934132,0.972709,1.213459,0.887484,1.012572,1.153602,1.203996,1.050555,1.694322,1.386128,1.050964,1.463128
O2,5,1,2,1.587920,1.301384,1.287782,0.772666,2.172471,1.730471,1.957614,1.341702,1.814550,1.058043,5.489665,0.670143,0.665407,0.675810,2.008322,1.101296,0.791248,1.167002,3.692913,1.622162,1.034426,1.393047,0.997808,1.281759,0.467828,1.126537,2.472683
O2,9,1,2,1.435854,1.419773,0.703007,1.325800,0.755834,1.370717,2.066957,1.992324,1.938904,1.049760,4.054080,1.899039,1.281804,1.588635,0.991775,3.186573,1.395281,1.604992,3.040853,0.916828,0.583604,0.783562,2.340037,0.777282,0.848791,3.609094,4.204053
O2,10,1,2,2.184407,0.823908,0.706930,0.773854,0.893185,1.123945,1.883769,1.225148,2.201180,1.837667,1.842200,3.362000,0.266106,0.854998,1.237805,1.293139,2.991742,1.092622,2.770753,2.116037,0.965783,2.297243,1.488559,1.676773,0.782173,0.942224,1.343524
O2,14,1,2,2.809913,1.369295,0.735559,2.008888,1.076854,1.480179,2.101958,1.262593,1.304993,1.346387,2.684185,2.183830,0.342223,0.944231,1.082112,1.530774,1.310073,1.023317,2.788067,1.322769,2.112015,1.298890,1.048407,1.237786,0.464095,1.174908,0.888686
O2,15,1,2,2.022822,0.609731,1.041406,0.704486,1.432087,2.116110,1.212651,0.769309,1.774401,1.412674,3.597500,0.718350,0.415997,0.919264,1.374849,0.884089,1.882047,2.139301,4.269730,1.866252,1.428420,0.748007,1.038086,2.040783,0.317033,2.424261,3.413735
O2,33,1,2,1.061908,1.278310,1.426734,1.224446,1.018098,1.011862,1.811559,2.175045,1.575737,2.146069,1.878110,0.556678,0.826294,0.859142,1.794000,1.005898,1.862597,0.845211,2.056577,0.980188,1.329754,0.849390,1.191319,1.249853,1.254207,1.008697,2.679148
O2,42,1,2,1.495741,0.687257,2.911401,0.706191,0.793108,3.026361,1.688092,1.170375,1.545340,2.031011,4.335389,0.830987,0.285180,0.801155,2.101803,1.209345,2.757578,1.721651,8.042367,2.357877,2.266811,0.981478,1.643328,2.053134,0.246885,1.410746,5.525786
O2,43,1,2,2.655648,1.852245,1.104025,0.856038,1.178061,1.546786,1.616089,1.304566,1.938436,1.430706,3.999417,0.832736,0.631394,0.838340,2.481636,0.632517,1.543064,1.108301,4.286353,1.294402,1.821808,0.940792,1.531029,1.112948,0.374333,1.053247,2.231035
O2,52,1,2,0.673880,1.088801,1.140385,0.934164,1.037734,4.908012,2.044915,0.834276,1.289396,1.698748,5.731859,0.608001,0.372345,0.656406,1.368952,1.116051,3.126307,1.034430,2.531972,1.858414,1.493842,2.208466,0.915971,0.976290,0.727139,1.539441,1.504644
P8,8,1,2,1.881369,0.952610,0.856369,1.131164,0.480947,1.733964,1.999051,2.555304,4.015406,1.238587,5.218330,0.604609,1.915685,1.072732,1.711486,0.987620,1.373043,0.928431,1.879362,1.017955,0.625689,1.866607,1.173572,1.663954,1.071036,1.986663,1.825077
P8,9,1,2,2.529607,1.280555,0.895391,1.643349,0.911903,1.435145,1.983226,1.619427,2.612496,1.343039,4.708438,1.139224,0.880459,1.091481,0.824884,1.321801,1.712954,0.886518,1.168343,0.976885,0.447000,0.699599,0.792209,0.894289,0.811916,1.953472,0.801049
P8,11,1,2,1.762360,2.823704,1.222165,0.965765,0.870987,2.601495,1.516793,1.401163,1.557950,1.129895,1.466866,1.030471,0.953648,0.420084,0.746027,2.051301,2.171547,1.067027,2.692126,1.761113,1.972395,1.714053,1.468654,1.135542,1.101871,0.979526,2.933582
P8,15,1,2,1.670102,1.439584,1.029349,0.990355,0.913459,1.305839,1.159487,1.732468,1.327321,1.190587,2.148267,1.425759,1.569186,1.418927,1.102617,1.104417,1.499986,1.392582,1.222956,0.968947,1.566580,1.185579,0.850589,0.869653,1.205979,2.104521,2.025420
P8,16,1,2,1.677069,1.593850,1.491467,1.274859,0.648568,2.259474,1.544798,1.384767,2.263782,1.079567,2.428144,0.970697,1.505677,0.575108,2.151815,1.544044,1.508555,0.746697,2.472161,1.467500,1.162130,1.224075,0.973418,1.117330,0.972348,2.028599,3.446013
P8,17,1,2,1.611430,1.686090,1.626017,1.535455,0.763026,2.619232,1.568498,1.176164,3.682201,1.002378,2.786297,0.701458,1.466837,0.632197,3.398689,2.124554,1.770576,0.860676,2.784824,1.857196,1.364647,1.307350,0.911587,1.390612,1.444846,1.427953,4.163141
P8,18,1,2,1.200701,1.798362,1.827131,2.056390,0.693012,1.789442,1.504473,0.730373,2.488863,1.072203,2.238782,0.917937,1.278426,0.686810,1.771080,2.314531,1.259644,0.934951,2.163193,1.657544,1.368736,1.026374,1.101532,1.532288,1.489270,0.920485,2.275149
P8,19,1,2,0.906897,0.640528,1.335107,1.782554,0.788408,1.681068,1.807716,0.732348,1.119914,1.853887,1.079119,0.988232,0.634433,0.854292,0.965624,1.485010,1.025573,0.819560,2.152818,1.215184,1.242367,2.231435,1.298290,1.108035,0.784952,1.975148,1.204207
T8,0,1,2,1.051504,1.189213,1.639640,0.350923,0.833303,4.069318,2.641688,3.193418,6.207099,3.685600,2.186125,1.278169,0.418827,0.470013,1.228964,0.520565,1.702443,3.722362,1.419076,2.475244,7.874956,4.596394,0.233925,0.875541,0.101832,1.161387,1.790046
T8,1,1,2,1.039666,1.203133,1.642210,0.344874,0.829927,3.905533,2.613224,3.106052,6.227304,3.654670,2.150102,1.272653,0.422166,0.489126,1.264254,0.429846,1.661139,3.706621,1.448182,2.460914,8.007970,4.574926,0.221313,0.888815,0.107502,1.142877,1.670237
T8,2,1,2,1.125240,1.210288,1.660974,0.330064,0.833011,3.975643,2.589142,3.013327,6.371955,3.346632,2.115412,1.200024,0.438379,0.486586,1.310932,0.365997,1.601306,3.684120,1.477109,2.501739,8.119523,4.772629,0.205487,0.898331,0.121327,1.181242,1.708978
T8,3,1,2,1.219892,1.250273,1.627499,0.335726,0.848895,3.942149,2.507034,2.712006,6.265612,2.869683,2.146081,0.985247,0.455450,0.514733,1.315432,0.430141,1.449269,3.270603,1.571289,2.637143,7.233367,4.716543,0.196451,0.956430,0.157120,1.229530,1.764642
T8,4,1,2,1.042450,1.212757,1.874901,0.492798,1.156726,3.800841,2.147382,2.109184,3.111522,1.868386,2.449822,1.497284,0.532586,0.664223,0.727646,0.666671,1.186165,2.233389,1.943560,3.061505,5.308018,3.455545,0.218912,1.763727,0.366124,1.601128,1.853350
T8,5,1,2,1.115416,2.566912,1.865763,0.455438,2.724742,3.387152,1.020879,1.131631,3.855228,2.464692,2.012853,1.274816,1.110283,0.929152,0.816658,0.715292,1.986568,2.305599,1.861668,2.001878,3.567192,3.484491,0.489168,1.223695,0.656370,1.408897,1.550095
T8,6,1,2,0.752548,1.052712,1.597491,0.441582,0.982611,3.770122,2.179943,3.456361,3.483280,5.572576,1.978211,1.255862,0.331673,0.587283,1.525906,0.690395,1.642481,3.636797,1.561950,2.602959,4.873404,6.001508,0.220018,1.228834,0.217492,1.723969,2.085963
T8,7,1,2,0.602307,0.869021,1.688933,0.551024,0.898669,3.450370,2.314893,3.780174,3.777514,5.854455,1.892770,1.068250,0.281223,0.726097,1.745687,0.823144,1.404250,3.718483,1.798172,2.740255,5.286000,6.277878,0.266763,1.222290,0.226017,1.844028,1.968682
T8,8,1,2,0.953143,1.066982,1.703002,0.765533,0.840124,3.387289,1.708657,2.557213,3.277203,4.421709,1.816275,0.799863,0.292416,1.288107,1.131546,1.173818,1.320648,2.950485,2.189493,2.846510,4.871064,6.698007,0.292917,1.473735,0.331668,1.926484,1.761578
T8,9,1,2,1.176568,1.791006,1.901126,0.841306,1.053580,7.148378,1.408838,1.123341,1.371447,1.094624,1.990694,1.446504,0.671874,2.953673,0.736989,2.242792,1.380404,2.091324,1.476325,1.552756,1.490456,3.208172,0.630997,1.155098,0.870639,2.716712,1.307081
T8,10,1,2,1.541767,2.101601,1.990692,0.618684,1.377087,2.025323,1.746805,1.243476,3.489450,1.333208,3.976715,1.592116,1.486402,0.779644,0.808926,2.084141,1.599379,1.715803,1.200448,0.967188,1.907422,5.838076,0.551403,0.964116,0.474302,3.401965,1.213483
T8,11,1,2,1.175837,2.274968,2.255562,0.437916,1.431256,2.874218,2.001491,1.813022,2.805998,2.965309,2.931369,1.661698,0.973986,0.743610,0.963168,1.787927,1.913201,2.717298,1.507596,1.302877,2.887148,5.942484,0.503430,1.021931,0.320158,2.014165,1.084106
T8,12,1,2,0.711218,1.797774,2.642660,0.440277,1.293755,3.068552,2.377722,2.441449,3.186860,3.715546,2.625626,1.564858,0.640916,0.624894,0.904243,1.171169,2.172593,3.020825,1.474394,1.898322,3.754293,5.352499,0.409413,1.079235,0.352382,1.745145,1.266511
T8,13,1,2,0.874376,1.652428,3.976370,0.645354,1.185975,2.602380,2.445247,2.280889,3.204454,3.401597,2.355897,1.302415,0.686870,0.885594,0.744128,1.096265,1.935121,2.375406,1.252041,2.545706,4.094131,4.604855,0.401931,1.238529,0.471834,1.350372,1.424913
T8,14,1,2,0.919014,1.661070,2.298567,1.314946,1.843175,3.727168,1.379867,1.649225,1.260969,0.612739,4.827070,1.103565,0.575196,0.651707,0.553562,1.440061,0.937554,1.409337,1.433862,1.940221,2.276999,3.858768,0.818973,0.872371,1.429397,2.149612,1.773597
T8,15,1,2,0.751667,2.239663,1.455556,0.695038,1.309314,3.496937,1.337135,1.127845,2.235934,3.274537,1.940048,0.978300,0.777948,1.111016,1.049013,0.990136,1.105408,2.901610,2.743303,1.548763,4.056893,4.221762,0.282554,0.623102,0.655442,1.530458,3.359267
T8,16,1,2,1.110339,1.843447,1.005160,0.481700,1.132802,3.743451,1.377079,1.874094,3.309020,5.552691,2.031695,0.913123,0.644668,0.781398,0.791937,1.454804,1.374307,3.654212,1.844524,1.512299,4.050855,6.599222,0.258864,0.452872,0.251587,1.905305,2.682052
T8,17,1,2,1.083620,1.883851,1.100092,0.412676,1.179614,3.608225,1.446393,2.011885,3.319080,6.868144,1.948469,0.998404,0.619575,0.573027,0.691690,1.580806,1.350542,3.762152,1.843037,1.476754,4.758795,7.015942,0.287480,0.465463,0.187300,2.008443,2.255745
T8,18,1,2,0.756873,2.235478,1.602711,0.392398,1.683661,3.097331,1.472498,1.467929,3.348588,2.966583,1.854109,1.159948,0.952708,0.693971,0.929184,1.489288,1.339168,2.839023,2.490237,1.857521,5.107052,6.352204,0.519855,0.869859,0.209030,1.427405,2.425817
T8,19,1,2,0.913987,1.182526,1.434090,1.266317,2.203715,1.931507,1.983140,0.903674,1.754199,1.587221,2.371232,1.692641,1.131688,0.912414,0.687858,1.337688,1.842067,0.901158,2.047047,2.092136,1.505344,2.178751,0.798858,1.309055,0.852488,4.387136,2.117862
T8,20,1,2,1.389037,1.667169,1.679444,0.599654,0.871184,4.068568,1.176554,2.124441,4.833058,1.705722,2.742232,1.056764,0.724443,1.064109,1.416576,1.209377,2.207456,2.412841,2.322787,1.780620,3.952326,5.746356,0.359898,0.789061,0.346225,1.990938,2.572697
T8,21,1,2,1.355747,1.397026,1.561414,0.428709,0.918889,4.229352,1.459560,2.932517,5.001228,2.287637,2.695624,0.694284,0.789717,0.716855,2.032333,0.809329,2.098136,3.102388,1.741508,2.065695,4.131392,7.577809,0.337442,0.478055,0.211969,3.310568,2.410115
T8,22,1,2,0.739194,1.523396,1.389276,0.457870,0.949712,3.915810,1.857555,2.113662,6.796277,2.697937,2.512731,0.722316,0.738840,0.656730,1.347344,0.986686,1.913088,3.847288,1.552282,2.004453,3.937692,5.780150,0.338030,0.571167,0.195266,2.866113,2.422739
T8,23,1,2,0.450374,1.859082,1.494966,0.656209,1.291496,3.794743,2.140173,1.441670,4.642138,2.234982,2.312971,0.938150,0.988011,0.580917,0.630431,1.006769,1.085146,2.024888,1.810000,2.657836,3.483799,2.920146,0.598645,1.458989,0.562317,2.162424,2.192371
T8,24,1,2,1.077601,1.094480,1.828554,0.569482,1.599846,5.359735,0.879191,0.842362,2.591013,1.373484,2.439443,1.086905,0.585287,0.647214,0.827170,1.463742,1.236926,1.854395,1.414599,1.641816,1.635991,2.672548,1.028030,1.529640,0.465804,1.309109,2.391769
T8,25,1,2,1.317252,1.812571,1.842972,0.533125,1.165957,4.239705,1.519901,2.729963,4.521854,2.192821,2.449440,1.252858,0.417594,1.100390,1.054685,0.985727,2.078081,2.977062,2.421100,1.593163,4.565420,5.813467,0.225895,0.775199,0.164100,2.331944,2.342575
T8,26,1,2,1.166095,1.706118,1.304650,0.498425,1.052526,4.275478,2.274472,3.739193,4.376507,2.611256,2.452526,1.500030,0.438546,0.960224,1.064298,0.780186,2.109467,2.962606,2.274604,1.648216,5.362619,4.811024,0.217784,0.630029,0.176983,1.284229,2.365332
T8,27,1,2,0.973168,1.530540,1.244353,0.665837,0.994492,4.156592,1.695079,3.432803,3.842112,2.799578,2.304978,0.972144,0.399597,0.925945,0.717862,1.289521,2.526033,2.967045,2.113594,1.518676,4.304946,5.313835,0.248537,0.815179,0.227551,1.647793,2.282009
T8,28,1,2,0.817748,1.908434,2.242517,0.780792,1.679860,5.255576,1.244804,1.916849,3.281266,2.426035,2.971534,0.921336,0.937998,1.356132,1.234660,1.215284,0.877465,1.895589,1.481080,1.751281,2.353400,2.282587,0.468081,0.948815,0.458895,1.384850,1.452618
T8,29,1,2,1.148446,1.667660,2.049416,0.810284,1.886654,3.957078,2.077917,2.215391,3.007060,1.928970,2.388587,1.332969,1.062275,1.138879,0.735605,1.660610,1.508250,2.409470,1.717967,1.676449,5.296401,2.749872,0.482961,1.894219,0.361748,0.882568,2.309219
T8,30,1,2,0.895161,1.662709,2.056127,0.391710,1.353576,3.786469,2.067878,3.064255,4.194414,2.630934,2.466329,0.998230,0.630177,0.555055,0.695929,1.522645,2.077936,4.022263,1.747502,2.384111,3.537019,4.675521,0.224022,1.458160,0.194929,1.320278,3.103960
T8,31,1,2,1.286114,1.655662,1.724416,0.509614,1.253063,4.005112,1.827081,2.995218,3.843462,2.567098,2.368459,0.953820,0.673808,0.458354,0.753106,1.164999,1.888531,4.282623,1.815444,2.451687,3.229646,5.817826,0.182795,1.083941,0.202574,2.056235,2.833043
T8,32,1,2,1.468465,1.907284,1.664852,0.726043,1.604711,3.963376,1.626163,1.676961,3.745480,1.722927,2.263036,1.276738,0.751009,0.637544,0.695029,0.934550,1.590153,4.027221,2.030317,2.025963,5.046571,5.582973,0.239543,1.171273,0.234939,1.706142,3.198416
T8,33,1,2,1.478900,1.098469,1.239057,1.188774,1.719688,2.543397,3.122603,1.752678,1.941032,1.393639,1.580135,1.079794,0.776992,1.096064,0.487385,0.848794,1.549431,2.481397,1.401078,3.740701,0.950183,1.822820,0.535040,0.685025,0.787642,1.323078,2.327542
T8,34,1,2,1.232824,0.982434,2.171832,0.350454,0.967964,4.693534,1.749005,1.755028,4.038019,3.015481,3.107839,2.562920,0.651990,0.830591,0.644832,0.989458,1.394695,3.276537,2.348048,2.098853,2.201370,4.401753,0.661424,1.158594,0.367190,1.416596,1.564573
T8,35,1,2,1.007481,1.420121,1.605266,0.236665,0.901682,4.689050,1.369023,1.508336,7.584551,3.883004,2.641541,1.396446,0.673453,0.513887,0.679022,1.221373,2.067400,3.447400,2.346973,2.221860,3.224879,6.898137,0.426877,0.751021,0.187949,1.925272,1.439098
T8,36,1,2,0.875669,1.309099,2.112037,0.231752,0.937983,4.338437,1.478549,1.608237,5.098578,3.569509,2.694032,1.183681,0.578410,0.401966,1.051802,1.313261,2.172619,3.476906,2.236670,2.287712,3.181154,5.938022,0.357883,0.686963,0.132187,2.617638,1.464029
T8,37,1,2,1.004583,1.343103,2.434862,0.473361,1.053520,4.001695,1.678512,1.617931,3.922697,3.466920,3.028791,0.971963,0.947797,0.380245,1.526903,0.721994,1.930229,2.384239,2.371699,2.745369,2.225847,4.034208,0.362960,0.960731,0.271953,1.742389,1.726071
T8,38,1,2,0.902932,1.412027,1.311169,1.177743,2.026680,3.334854,1.057468,1.296446,2.028265,1.385426,2.528299,0.747563,1.022458,1.096438,0.947369,0.739948,1.687088,1.004600,2.212940,2.105751,0.853992,1.151616,0.592622,0.694220,0.956440,1.377737,1.208463
T8,39,1,2,1.289709,1.562925,1.586347,0.283759,1.407141,4.235791,1.189218,1.902230,6.215763,2.342226,2.574325,1.397182,1.113674,0.915790,1.081854,0.546568,2.062107,1.904363,1.764920,2.183403,3.953161,7.222612,0.302775,0.726812,0.252006,2.432439,3.019158
T8,40,1,2,0.893495,1.491414,1.310651,0.305121,1.193088,4.076359,1.516042,2.913380,6.562896,2.870312,2.615489,1.147687,0.680418,0.479260,0.947646,0.669878,2.907797,2.207284,2.095141,1.885220,2.695109,7.015649,0.189582,0.486264,0.175761,1.916044,2.178395
T8,41,1,2,1.028693,1.532649,1.334405,0.299215,1.119893,4.514720,1.236647,3.052844,4.894329,2.351315,2.633150,1.045988,0.610640,0.515142,0.754872,1.561297,2.761623,2.660798,2.210924,1.847827,2.469940,6.465472,0.204753,0.430863,0.179086,2.037749,2.111331
T8,42,1,2,0.787911,1.736538,1.398755,0.333008,1.609577,4.410072,0.570546,1.711416,3.671345,1.531936,3.308859,1.544344,0.839606,0.539009,0.873309,0.963052,2.991643,2.793766,3.295425,2.338745,2.394555,5.435133,0.496393,0.726879,0.461104,1.420297,2.470010
T8,43,1,2,2.258442,1.808174,1.390563,0.571617,2.348028,2.742905,1.714148,2.395115,3.603584,2.547789,2.728873,1.444039,0.981643,1.082380,1.151270,0.998435,0.762449,2.391016,3.425067,2.023417,3.422273,2.719187,0.788183,1.052429,0.656203,1.463498,1.795520
T8,44,1,2,0.843209,1.547388,1.796480,0.483777,1.009509,4.458358,2.563153,3.642881,3.590557,3.532959,2.252589,0.945806,0.514771,0.855661,0.618514,0.605507,1.885121,2.779518,1.921617,2.272016,5.497277,4.545306,0.323226,0.809766,0.196698,2.944400,1.886847
T8,45,1,2,0.803781,1.545997,1.519125,0.415762,0.980006,4.304766,2.523396,3.631573,3.627261,4.352006,2.285595,0.902788,0.645527,0.693028,0.572960,0.564322,2.163961,3.130574,1.791392,2.361564,4.745917,4.818373,0.306235,0.525707,0.136162,5.765356,2.096580
T8,46,1,2,1.186102,1.746549,1.445903,0.299702,0.996009,4.343307,2.516882,2.519236,4.236530,3.990906,2.368942,0.867444,0.675621,0.733260,0.784427,0.953461,2.202036,3.189572,1.677148,2.234512,4.835706,4.707877,0.265643,0.556794,0.137797,2.554204,2.321913
T8,47,1,2,0.983786,1.791747,1.872993,0.414771,2.965380,4.607255,1.144726,2.214552,3.684532,1.279446,2.998501,0.848408,1.196215,0.646281,0.835599,1.061754,2.050347,2.447731,3.534554,1.938652,4.371108,4.132800,0.588222,1.155639,0.503286,1.941493,1.987961
T8,48,1,2,0.996601,1.811692,1.675163,0.362041,1.521406,3.965098,2.210435,3.067039,4.988810,2.577416,2.365876,0.902232,0.644933,0.582297,0.563381,1.007989,1.511670,2.658590,2.783184,2.188989,4.494643,7.041251,0.342428,1.117587,0.228981,1.266147,2.168352
T8,49,1,2,1.247339,1.623738,1.401297,0.340513,0.970710,4.057010,2.584078,3.822367,4.117667,4.474556,2.215472,0.940961,0.567245,0.605253,0.715861,0.820072,2.064702,3.082984,1.881832,2.368195,4.969486,7.781478,0.306593,0.483625,0.088767,2.110415,1.863544
T8,50,1,2,1.299487,1.559160,1.378806,0.388271,0.908799,4.071377,2.680437,3.718744,4.281663,4.103863,2.294437,0.850768,0.560630,0.545834,0.699496,0.649966,2.070981,3.142123,1.826251,2.206667,5.365545,6.645617,0.305424,0.421247,0.090227,2.353575,1.945425
T8,51,1,2,1.244545,1.787943,1.349131,0.304474,1.013422,4.219483,2.909842,2.957305,4.863378,3.927247,2.331329,0.868465,0.529647,0.599228,0.718630,1.209801,1.921466,3.121427,1.885051,2.302493,5.296184,6.379591,0.260339,0.470119,0.124966,3.142690,2.178904
T8,52,1,2,0.853054,1.267722,2.195361,0.752235,2.669418,4.120139,1.025096,1.668820,3.942608,1.234146,3.982621,1.129568,0.825432,0.573691,0.964673,1.026975,3.085052,1.359088,4.135563,3.371701,3.295096,2.698858,0.845159,0.635750,0.778087,3.890942,2.927384
T8,53,1,2,1.180073,1.770294,1.611474,0.335431,1.181099,4.658395,2.323514,3.592047,5.511835,3.078003,2.334883,1.418011,0.650085,0.544013,0.715355,1.048627,1.810649,2.499439,1.792282,2.301073,5.542434,4.804704,0.326529,0.712868,0.143298,1.561430,2.236562
T8,54,1,2,1.191610,1.632955,1.449199,0.363784,0.949663,4.263505,2.450780,3.729691,4.435997,3.841005,2.379919,1.061230,0.600132,0.491077,0.735878,0.736707,2.041715,3.072079,1.765574,2.181739,5.945674,5.626843,0.305174,0.482570,0.073714,1.606022,1.881188
T8,55,1,2,1.269394,1.626251,1.477269,0.364550,0.947933,4.187108,2.438224,3.744072,4.158984,3.586208,2.361109,1.042943,0.592493,0.488082,0.783356,0.611095,2.091323,3.036437,1.769096,2.231456,6.230629,5.647785,0.296643,0.516066,0.082420,1.816407,1.952462
T8,56,1,2,1.305127,1.537715,1.522622,0.324502,1.079530,4.567298,2.657685,3.227683,4.966426,2.775672,2.421691,1.199303,0.566473,0.577123,0.793310,1.706542,1.810922,2.749053,1.773548,2.045542,6.232249,5.145519,0.278435,0.629559,0.132537,2.537360,2.226721
T8,57,1,2,0.836916,1.116125,2.001216,0.754945,1.669850,4.084424,0.716168,1.505707,3.125838,1.110196,4.190241,1.087089,0.660024,0.693967,0.760191,1.031799,3.108240,1.181308,4.591552,3.065638,3.015385,3.421086,0.764046,0.527638,0.619568,2.542081,2.421239
T8,58,1,2,1.227190,1.746008,1.451112,0.299849,1.035462,4.084812,2.650171,3.169536,4.819138,4.187387,2.416165,1.054765,0.575409,0.473161,0.762366,0.954475,1.877116,3.013150,1.752948,2.332317,5.207242,6.360016,0.304713,0.600212,0.125481,2.821962,2.005035
