177.602615385,0.0,0.0,0.0,0.0,0.0,0.0,51.3440916407,0.0,0.0,0.0,0.0,16.658714212,0.0,0.0,0.0,17.0426165081,0.0,0.0,0.0,0.0,12.0498070312,0.0,0.0,0.0,0.0,8.49829915158,0.0,0.0,0.0,0.0,8.60243661506,0.0,0.0,0.0,8.37652549264,0.0,0.0,0.0,0.0,7.33171262313,0.0,0.0,0.0,0.0,8.17688703347,0.0,0.0,0.0,0.0,6.34481147085,0.0,0.0,0.0,0.0,5.97695758476,0.0,0.0,0.0,5.88158872546,0.0,0.0,0.0,
191.987230769,0.0,0.0,0.0,0.0,0.0,0.0,48.4823916844,0.0,0.0,0.0,0.0,21.4464410937,0.0,0.0,0.0,0.0,15.0558636336,0.0,0.0,0.0,0.0,13.8475314706,0.0,0.0,0.0,7.45611024068,0.0,0.0,0.0,0.0,8.23934051725,0.0,0.0,0.0,0.0,6.04062995864,0.0,0.0,0.0,4.3902733759,0.0,0.0,0.0,0.0,7.03983471043,0.0,0.0,0.0,0.0,5.82789819873,0.0,0.0,0.0,5.49268693696,0.0,0.0,0.0,0.0,5.51579716087,0.0,0.0,0.0,
191.448769231,0.0,0.0,0.0,0.0,0.0,0.0,39.3178615121,0.0,0.0,0.0,0.0,22.3146399856,0.0,0.0,0.0,0.0,15.7898996472,0.0,0.0,0.0,12.8564328323,0.0,0.0,0.0,0.0,9.4515634275,0.0,0.0,0.0,0.0,10.8761855237,0.0,0.0,0.0,0.0,7.51174377201,0.0,0.0,0.0,5.42285991462,0.0,0.0,0.0,0.0,6.77078783985,0.0,0.0,0.0,0.0,6.61927314759,0.0,0.0,0.0,6.17696355304,0.0,0.0,0.0,0.0,6.29317242074,0.0,0.0,0.0,
157.218,0.0,0.0,0.0,0.0,0.0,0.0,30.9448978798,0.0,0.0,0.0,0.0,18.4759061291,0.0,0.0,0.0,18.0723914415,0.0,0.0,0.0,0.0,9.99999799953,0.0,0.0,0.0,0.0,15.1325403225,0.0,0.0,0.0,0.0,5.68053606859,0.0,0.0,0.0,8.82414334697,0.0,0.0,0.0,0.0,6.82762551824,0.0,0.0,0.0,0.0,6.95423899702,0.0,0.0,0.0,0.0,6.04576362959,0.0,0.0,0.0,5.51797873282,0.0,0.0,0.0,0.0,5.88599710367,0.0,0.0,0.0,
196.294923077,0.0,0.0,0.0,0.0,0.0,0.0,52.6358612163,0.0,0.0,0.0,0.0,24.2581719404,0.0,0.0,0.0,0.0,16.6825003807,0.0,0.0,0.0,11.9124033132,0.0,0.0,0.0,0.0,13.0506883659,0.0,0.0,0.0,0.0,10.9065613341,0.0,0.0,0.0,0.0,12.8506016365,0.0,0.0,0.0,0.0,7.85253936674,0.0,0.0,0.0,7.40473120389,0.0,0.0,0.0,0.0,7.64319801572,0.0,0.0,0.0,7.26499337491,0.0,0.0,0.0,0.0,7.20990213868,0.0,0.0,0.0,
196.294923077,0.0,0.0,0.0,0.0,0.0,0.0,41.701442883,0.0,0.0,0.0,0.0,21.3401599919,0.0,0.0,0.0,19.1085133648,0.0,0.0,0.0,0.0,16.9657263396,0.0,0.0,0.0,0.0,17.5987672045,0.0,0.0,0.0,0.0,9.19490567763,0.0,0.0,0.0,8.50558226128,0.0,0.0,0.0,0.0,11.0801367755,0.0,0.0,0.0,0.0,9.39421312068,0.0,0.0,0.0,0.0,8.54422593286,0.0,0.0,0.0,0.0,7.94262493038,0.0,0.0,0.0,7.85832698947,0.0,0.0,0.0,
192.141076923,0.0,0.0,0.0,0.0,0.0,0.0,44.1975451272,0.0,0.0,0.0,0.0,25.1115354129,0.0,0.0,0.0,0.0,16.0267480619,0.0,0.0,0.0,9.68472474113,0.0,0.0,0.0,0.0,7.78067601935,0.0,0.0,0.0,11.0153457484,0.0,0.0,0.0,0.0,10.0676859722,0.0,0.0,0.0,0.0,8.73083957237,0.0,0.0,0.0,0.0,6.42215844391,0.0,0.0,0.0,0.0,7.10923715445,0.0,0.0,0.0,0.0,6.61839801289,0.0,0.0,0.0,6.55353155362,0.0,0.0,0.0,
162.756461538,0.0,0.0,0.0,0.0,0.0,0.0,40.8452682023,0.0,0.0,0.0,0.0,19.7862531211,0.0,0.0,0.0,15.7692950508,0.0,0.0,0.0,0.0,12.5082104192,0.0,0.0,0.0,0.0,11.9538710452,0.0,0.0,0.0,0.0,7.52557013503,0.0,0.0,0.0,0.0,5.84658001322,0.0,0.0,0.0,6.83013943645,0.0,0.0,0.0,0.0,7.04423124197,0.0,0.0,0.0,0.0,6.58647630267,0.0,0.0,0.0,6.08157655495,0.0,0.0,0.0,0.0,6.25266203438,0.0,0.0,0.0,
185.987230769,0.0,0.0,0.0,0.0,0.0,0.0,40.6361738821,0.0,0.0,0.0,0.0,25.4787716905,0.0,0.0,0.0,18.5694257551,0.0,0.0,0.0,0.0,15.0557981671,0.0,0.0,0.0,0.0,10.6166139818,0.0,0.0,0.0,0.0,13.4536069913,0.0,0.0,0.0,0.0,8.52258149655,0.0,0.0,0.0,6.98505655988,0.0,0.0,0.0,0.0,7.59490018807,0.0,0.0,0.0,0.0,7.26585618449,0.0,0.0,0.0,0.0,6.54424495697,0.0,0.0,0.0,6.72473604768,0.0,0.0,0.0,
172.294923077,0.0,0.0,0.0,0.0,0.0,0.0,40.9271254411,0.0,0.0,0.0,0.0,21.9491244944,0.0,0.0,0.0,16.7769185812,0.0,0.0,0.0,0.0,9.89015720278,0.0,0.0,0.0,0.0,12.4090466572,0.0,0.0,0.0,0.0,9.7964706791,0.0,0.0,0.0,0.0,6.17392180944,0.0,0.0,0.0,7.09618940188,0.0,0.0,0.0,0.0,6.79627769764,0.0,0.0,0.0,0.0,6.53757769931,0.0,0.0,0.0,5.84541896659,0.0,0.0,0.0,0.0,6.19547678254,0.0,0.0,0.0,
