channel,freq,C1,C2,testcase1,testcase2,testcase3,testcase4,testcase5,testcase6,testcase7,testcase8,testcase9,testcase10,testcase11,testcase12,testcase13,testcase14,testcase15,testcase16,testcase17,testcase18,testcase19,testcase20,testcase21,testcase22,testcase23,testcase24,testcase25,testcase26,testcase27
O1,44,1,2,1.473517,0.575869,1.095092,1.474275,1.638041,4.299947,0.995805,0.384556,1.540902,2.076326,0.815696,1.053623,1.146693,0.883687,1.861354,0.769209,2.175544,1.170424,3.200128,2.591560,2.656560,2.306022,0.994780,1.556935,0.451848,0.940332,2.126333
O1,45,1,2,1.456540,0.593012,1.471967,1.126062,1.699712,3.816190,0.989555,0.359021,1.658400,2.291334,1.201108,1.507087,1.300703,0.936107,2.451413,0.932245,1.991331,1.376529,3.844404,2.295842,2.055865,2.668147,1.066016,1.865945,0.460810,0.926097,2.255900
O1,46,1,2,1.474190,0.494365,1.332376,1.062560,1.680837,3.652705,1.207148,0.387364,2.057240,1.956247,1.270054,1.336063,0.907925,1.011400,2.213019,1.037410,2.229165,1.469647,3.723742,2.115173,2.503925,2.365231,0.986284,1.830079,0.460069,0.996343,2.055828
O1,49,1,2,1.319834,0.636064,1.320831,0.841752,1.707932,3.761691,1.094849,0.331595,2.549691,2.195841,1.084935,0.738179,1.420758,0.833108,1.632097,1.111915,2.073373,1.218452,3.984521,2.502181,2.412605,2.519343,1.054094,2.518454,0.475269,0.867978,2.154566
O1,50,1,2,1.335409,0.646176,1.341608,0.882483,1.696038,3.750680,1.116919,0.367170,2.339095,2.044622,1.083448,1.077488,1.166776,0.824122,1.569356,1.023318,1.981637,1.316467,3.919445,2.526296,2.296662,2.721292,1.051814,2.250376,0.485990,0.863546,2.179484
O1,51,1,2,1.410974,0.550377,1.128778,0.982815,1.760503,3.836212,1.217176,0.323046,2.666842,1.956653,1.119603,0.990356,0.887009,0.827798,1.687705,1.285004,2.327086,1.147264,3.746396,2.419213,3.438198,2.533818,1.027826,2.017200,0.502689,0.900481,1.991935
O1,53,1,2,1.514481,0.551363,1.050105,1.175070,1.847703,3.676149,1.400161,0.319468,2.054462,2.279980,1.163267,0.575242,1.443350,0.670577,1.717248,1.389166,2.326090,1.116434,3.731907,2.002319,2.363654,2.074802,1.108760,2.074201,0.488171,0.838499,1.831078
O1,54,1,2,1.363779,0.630662,1.246231,0.916108,1.823324,3.652109,1.333698,0.338465,2.388131,2.294999,1.133919,0.875531,1.606913,0.744943,1.635391,1.084971,2.052533,1.291772,4.437190,2.258416,2.228985,2.734266,1.085149,2.394689,0.469955,0.820477,2.147064
O1,55,1,2,1.351383,0.610452,1.172516,0.917921,1.779868,3.599913,1.286119,0.350788,2.551642,2.172371,1.156275,0.959366,1.537320,0.799867,1.676488,1.122289,2.023374,1.358769,4.625574,2.289682,2.330151,2.770876,1.075518,2.445636,0.469100,0.835981,2.132885
O1,56,1,2,1.480478,0.521124,0.980942,1.205402,1.816152,4.030073,1.122669,0.302796,2.504155,1.784114,1.275637,0.740952,1.454822,0.828198,1.540473,1.418649,2.337275,1.090552,3.919317,1.908379,3.210667,2.521931,1.062903,2.084804,0.484634,0.881185,1.882032
O1,58,1,2,1.451659,0.555068,1.000977,0.941553,1.968548,3.751784,1.252215,0.324816,2.638319,2.316929,1.190049,0.725404,1.433463,0.656109,1.761443,1.323187,2.415044,1.188198,4.814234,2.847914,2.670389,2.458712,1.043033,2.747943,0.511185,0.849021,1.938078
O1,59,1,2,1.371702,0.631410,1.213976,0.841038,1.886340,3.738858,1.271143,0.374953,2.322140,2.219434,1.117698,1.079648,1.377334,0.726550,1.680035,1.075457,2.055241,1.347204,4.489613,2.665024,2.125660,2.833200,1.043560,2.528754,0.491629,0.794072,2.106739
O1,60,1,2,1.417650,0.591027,1.104362,0.856121,1.869798,3.733425,1.261301,0.340809,2.548912,2.290050,1.157461,1.012339,1.258096,0.715157,1.691812,1.164153,2.165805,1.430659,4.436975,2.684175,2.445756,2.984015,1.041321,2.635861,0.489110,0.827258,2.055806
O1,61,1,2,1.794709,0.526400,1.028996,1.497096,1.829081,3.565037,1.094895,0.350799,1.596462,1.604341,1.270236,0.706434,1.525042,0.764751,1.654815,1.438236,2.409193,1.027675,2.848202,1.901684,2.642158,2.216994,1.078451,1.688333,0.541034,0.845521,1.550304
O1,63,1,2,1.304277,0.573048,1.046941,0.955613,1.893983,3.685206,1.287184,0.317042,2.576816,2.556414,1.155437,0.868469,1.426080,0.719928,1.761992,1.168839,2.286429,1.221766,4.530423,2.613487,2.491932,2.933552,1.039060,2.731599,0.496727,0.858056,2.089756
O2,0,1,2,2.426365,0.705050,1.410228,0.259112,0.671361,2.245090,2.852453,1.104150,3.546730,2.692929,6.087843,0.850508,0.226953,0.590272,3.605135,0.813312,4.148873,1.781460,5.801645,6.126160,1.815372,0.856693,1.448829,1.899352,0.222100,1.584637,3.320302
O2,1,1,2,2.446935,0.699698,1.414722,0.255859,0.683447,2.240337,2.859983,1.115888,3.558272,2.699236,6.077865,0.851131,0.219448,0.577293,3.583292,0.824793,4.155324,1.759915,5.860975,6.134816,1.780623,0.862223,1.491084,1.906760,0.221350,1.618593,3.408881
O2,2,1,2,2.403563,0.699106,1.455722,0.254024,0.709908,2.263416,2.757936,1.106107,3.637597,2.656217,6.015162,0.853211,0.208747,0.566738,3.506699,0.837616,4.060971,1.797678,6.052703,6.047341,1.745696,0.837267,1.558546,1.864525,0.216805,1.691613,3.335876
O2,3,1,2,2.242494,0.732482,1.494888,0.261008,0.801568,2.401279,2.610832,1.126557,3.684832,2.452173,5.973398,0.866970,0.190676,0.549825,3.402408,0.860800,3.698134,1.795775,6.285747,5.556092,1.653890,0.805534,1.691654,1.714801,0.208495,1.880887,3.274328
O2,4,1,2,1.695835,1.249258,1.690554,0.477079,1.286265,2.845236,2.172477,1.063905,3.616373,1.753040,5.565898,0.822143,0.224534,0.707995,2.837193,1.035427,2.589600,1.369967,6.141999,3.547547,1.317168,0.776707,1.823540,1.343907,0.265632,2.120570,3.123152
O2,5,1,2,1.917922,1.877187,1.315390,1.103326,1.287808,1.523369,2.313360,0.907470,2.160379,1.049466,4.056900,1.258021,0.834969,1.113718,1.677030,1.279130,1.177690,0.922847,2.676572,1.832785,0.904960,1.617699,1.083593,1.303492,0.816351,1.200173,1.923947
O2,6,1,2,1.882361,0.703557,1.337197,0.464517,0.710362,1.862574,3.227770,1.440204,3.445559,1.612128,6.078738,1.012192,0.269314,1.144282,3.107670,0.978643,3.118728,1.793897,4.409772,4.068960,1.093391,0.834853,1.596231,1.386622,0.279026,1.989746,4.091059
O2,7,1,2,1.594819,0.645933,1.168184,0.457622,0.776602,1.736574,2.608429,1.635619,3.339181,2.099385,5.929594,0.946924,0.313932,1.304664,3.037431,0.791768,3.123615,1.565496,4.582602,4.154432,1.149114,0.798720,1.526797,1.435542,0.284317,1.787482,4.089677
O2,8,1,2,1.336977,0.713938,0.993640,0.690297,0.915401,1.564229,2.461801,2.030157,3.280051,2.157419,5.329568,1.161892,0.428878,1.773480,2.265100,0.968861,2.489607,1.309919,4.173038,2.338703,0.934578,0.745756,1.573878,1.225537,0.338568,2.079745,4.119113
O2,9,1,2,1.275316,0.687566,0.917450,1.254728,1.116751,1.391000,2.202720,1.596525,2.323242,1.417465,3.194089,1.858013,1.571375,1.475384,0.970733,1.662031,1.403031,1.473991,2.536851,0.750882,0.636444,0.831418,1.304293,0.951033,0.794034,1.546893,2.993519
O2,10,1,2,1.578443,1.251969,0.741363,1.074491,1.247206,1.390245,1.396374,1.253975,1.963552,1.018245,2.052208,1.717324,0.516834,0.831263,0.802939,1.221813,2.260533,1.125501,2.821513,1.674794,1.595109,1.532314,1.157195,1.551406,0.827939,0.975454,1.476507
O2,11,1,2,2.169031,1.131427,1.171710,0.900000,0.726598,2.296203,2.162156,1.137399,2.685206,0.922543,4.717482,0.803950,0.300298,0.641891,1.731333,1.094567,3.829339,0.929521,5.707852,2.300973,1.687225,1.180007,1.269054,2.104877,0.326822,1.360409,2.752632
O2,12,1,2,2.208067,1.100760,1.260865,0.686350,0.568731,2.291507,2.915003,1.140206,2.904934,0.923309,5.183352,0.820616,0.281705,0.743944,2.068659,1.050620,4.020559,1.165064,7.292239,2.409378,1.516496,1.083082,1.310563,1.990933,0.261519,1.438517,3.284917
O2,13,1,2,2.052595,1.105960,1.269156,0.758486,0.540289,2.078184,3.283466,1.207707,2.653153,0.878523,4.455254,0.977872,0.288542,0.982656,1.809637,0.869673,3.090864,1.167207,8.109786,1.984845,1.287935,1.012223,1.423857,1.602446,0.285811,1.336064,3.060362
O2,14,1,2,2.198296,1.217848,0.923802,1.360728,1.169266,1.341624,1.910844,1.348891,1.214540,1.095106,2.565676,2.112983,0.583299,1.091222,1.228955,1.388298,1.554805,1.037114,2.533938,1.150443,2.107465,1.282251,1.158904,1.126222,0.514152,1.464611,1.099905
O2,15,1,2,2.474678,0.709843,0.852840,0.882474,1.313660,2.034856,2.412990,1.085236,2.635680,1.432208,3.598088,0.869257,0.450874,0.698190,1.552929,1.125909,1.682654,1.977550,4.663593,1.840173,1.487415,1.175689,0.906550,1.770687,0.307248,2.247613,2.205091
O2,16,1,2,2.311759,0.932129,0.909530,0.758219,0.860406,2.362330,2.707946,0.868688,3.787761,1.444633,5.130533,0.871930,0.302218,0.464870,2.663503,1.021279,3.023460,1.925379,5.453567,2.460852,1.423772,1.053305,1.081581,1.892540,0.208819,1.417063,2.890410
O2,17,1,2,2.269453,0.940759,0.967527,0.737208,0.659708,2.427681,2.771585,0.941354,3.834217,1.506440,5.045830,0.819268,0.295581,0.483969,3.014594,1.217256,3.143150,1.699488,6.053984,2.752285,1.452896,0.980682,1.204854,1.884354,0.194053,1.381771,3.075454
O2,18,1,2,2.015199,0.957389,1.003243,1.079494,0.695390,2.303922,2.194789,1.008425,3.455929,1.375480,3.602897,0.683598,0.384998,0.673407,2.336237,1.548322,2.089603,1.193332,5.847953,2.317084,1.239979,0.932708,1.492082,1.353449,0.257795,1.384134,2.433665
O2,19,1,2,1.520926,1.329019,1.011504,1.011657,1.058708,1.674234,1.530687,0.896837,1.346660,1.140591,1.932520,0.977520,0.823121,1.112461,0.889126,1.650288,1.374208,0.674938,1.897093,1.847999,1.032558,1.920340,1.236515,1.235734,0.753619,0.769103,0.894679
O2,22,1,2,1.577673,0.778053,1.303492,0.624491,0.646965,2.026551,3.552351,0.893051,3.271799,1.085480,5.488944,0.819175,0.285394,0.636586,2.934628,1.036751,5.084859,1.909128,5.277556,2.972609,1.495880,1.024582,1.233511,1.880628,0.200608,1.420788,2.775234
O2,23,1,2,1.331220,0.710283,1.224187,1.109244,0.773874,1.872356,2.436100,1.031729,2.192715,1.129281,4.375722,0.727229,0.391551,0.788612,2.223103,1.161902,2.841184,1.702126,4.017661,2.143119,1.409741,1.103507,1.085409,1.325676,0.279502,0.994105,2.422043
O2,24,1,2,1.878452,0.869126,1.356088,1.249458,1.294392,1.229728,1.699912,1.132587,2.309762,1.136106,2.163890,0.818841,0.440341,0.954422,1.313903,1.275168,1.420160,0.941272,3.692617,1.043613,1.649207,0.805843,0.723897,1.177335,0.759461,1.188927,1.794664
O2,25,1,2,1.698244,1.018826,1.534112,0.715288,0.923889,1.868831,2.583573,1.089848,3.781558,1.119130,4.560621,1.383484,0.271835,0.750756,2.358872,0.935598,2.637376,1.384948,5.189385,2.490132,1.559398,0.752649,1.140477,1.417741,0.254993,1.747062,2.897713
O2,26,1,2,1.572882,1.009538,1.281113,0.524167,0.855261,1.784444,2.859371,0.975861,3.484964,1.165433,4.895107,1.069059,0.268279,0.636970,2.685850,0.836453,3.011146,1.717620,5.808082,2.675085,1.664231,0.844162,1.144961,1.377527,0.227828,1.929633,2.881712
O2,27,1,2,1.130595,1.027192,1.128030,0.570230,0.899550,1.642558,2.651795,0.986779,3.105575,1.131076,4.525679,1.060294,0.350253,0.644278,2.693597,0.748057,2.716920,1.820787,5.847049,2.238783,1.467437,0.824534,1.155503,1.306496,0.249500,1.745273,2.660867
O2,28,1,2,0.878105,0.681357,1.039630,1.136518,1.418576,0.971882,1.967438,1.109440,1.977709,1.090436,2.627981,0.774654,0.786785,0.586208,1.385513,1.230561,1.529241,1.572520,5.151259,1.474357,1.203996,0.904517,1.325093,1.411132,0.558861,1.210195,1.379061
O2,31,1,2,1.499094,0.848829,1.060664,0.683141,0.521569,2.214286,2.701349,1.034540,3.338844,1.379004,5.596431,1.021674,0.269862,0.716970,3.230506,0.783869,2.938289,1.655782,4.019432,2.550978,1.555993,1.004543,1.045407,2.124775,0.241597,1.593056,2.671650
O2,32,1,2,1.496556,1.023928,0.943995,0.734124,0.677085,2.051294,2.833295,0.862821,3.663471,1.238296,5.231951,0.974959,0.399695,0.740466,3.422745,0.716744,2.272725,1.631083,3.379149,2.004800,1.442572,1.083446,1.041896,1.678942,0.275777,2.303082,2.210344
O2,33,1,2,1.276957,1.153675,1.030463,1.074964,0.936794,1.386790,1.314767,2.172009,1.154958,1.362428,1.922989,0.574908,0.857547,0.895379,1.292418,0.858832,2.089689,0.709492,1.613984,1.092184,1.361595,0.987718,1.288317,1.178703,0.967680,1.185169,2.129270
O2,39,1,2,1.434841,1.035462,1.343984,0.470343,0.782478,1.761127,2.477943,1.052534,2.839160,1.674632,3.967703,0.580372,0.308205,0.830043,2.506147,1.151923,3.630537,1.246816,4.998035,1.843753,1.463624,0.834240,1.375401,1.290129,0.235544,1.317477,3.183521
O2,40,1,2,1.665564,0.859836,1.837785,0.375285,0.681346,2.062395,2.986488,1.106561,3.676017,1.892174,5.096895,0.714168,0.258415,0.705397,3.056653,1.273695,4.821052,1.339694,5.955580,2.319442,1.648252,0.947528,1.342394,1.785083,0.176278,1.389525,3.314657
O2,41,1,2,1.646678,0.800652,2.449047,0.397006,0.699276,2.113085,2.952492,1.134969,3.940150,1.818425,5.339150,0.752359,0.272960,0.768484,3.292695,1.253339,4.648325,1.442269,6.393673,2.282890,1.653292,1.030187,1.230247,1.863692,0.175907,1.464467,3.603727
O2,42,1,2,1.317803,0.844238,1.811669,0.535710,0.897213,2.133695,2.154557,1.255756,2.841388,1.521575,4.390762,0.830218,0.345369,0.986589,2.253733,0.960096,3.306336,1.483873,5.116739,1.750918,1.584614,1.296930,1.160114,1.196584,0.263323,1.510241,4.796248
O2,43,1,2,1.467253,1.449376,1.337982,0.774749,0.785691,1.652048,1.648644,1.113043,1.957256,1.334192,3.104697,0.836704,0.482600,0.723457,1.395054,0.666724,2.909107,0.978500,3.939584,1.523799,1.263222,1.026028,1.517246,0.969604,0.411520,0.952212,2.172031
O2,44,1,2,1.821274,0.946262,1.136135,0.498853,0.570969,2.400455,2.409606,0.933836,3.318724,1.973766,5.363944,0.974985,0.168639,0.613826,2.897607,0.780917,4.125228,1.187960,7.353278,4.059345,1.213582,0.864375,1.455011,1.967647,0.224447,1.665503,2.857737
O2,45,1,2,2.310503,0.901463,1.132031,0.404699,0.542709,2.183277,2.772167,1.010341,3.151584,1.792689,5.765207,0.945591,0.172466,0.562191,3.174005,1.109735,4.651448,1.338584,6.454306,4.272559,1.435643,0.892486,1.421085,1.832799,0.199599,1.540574,2.935504
O2,46,1,2,2.354753,0.952200,1.219456,0.414778,0.537929,2.150775,2.988946,1.079666,3.428884,1.598861,6.081276,0.967684,0.196359,0.569000,3.279781,1.164388,4.568165,1.478114,6.471271,3.737714,1.423396,0.904437,1.537856,1.989503,0.181555,1.493275,3.008914
O2,47,1,2,1.272820,1.114171,1.121794,0.833412,0.740856,2.006862,2.665781,0.681448,2.328263,1.108563,7.224291,0.730745,0.236779,0.781415,2.261153,0.714656,3.605633,1.189497,6.458370,2.527121,1.940488,1.088218,1.382864,1.238224,0.182685,1.759768,2.720137
O2,48,1,2,1.424301,0.926441,1.256804,0.590507,0.709658,2.632268,3.004165,0.953193,3.477305,1.542472,6.010788,0.665630,0.296120,0.638927,2.620534,0.694503,3.522870,1.471316,8.021220,3.816114,1.105052,0.951701,1.432159,1.451856,0.217793,2.068366,3.397714
O2,49,1,2,1.982327,0.843010,1.150060,0.379202,0.621916,2.188354,3.101635,0.979970,3.561399,1.994498,5.953996,0.823844,0.208696,0.451745,3.073117,0.982214,4.540639,1.414818,6.226150,4.286903,1.366472,0.914777,1.410564,2.043235,0.210800,1.638526,3.124032
O2,50,1,2,2.368505,0.845045,1.177644,0.370841,0.607492,2.180081,3.200361,0.971078,3.440037,1.951077,6.076997,0.856656,0.202861,0.471140,3.033699,1.059608,4.762737,1.460097,6.132242,4.197204,1.484788,0.925493,1.355974,2.128320,0.201690,1.530155,3.145541
O2,51,1,2,2.393474,0.840173,1.248706,0.406612,0.608501,2.181422,3.370068,1.007166,3.829335,1.923233,6.096285,0.884108,0.206320,0.495509,3.221326,1.031684,4.592014,1.604818,6.657351,3.762116,1.333762,0.946925,1.496998,2.259255,0.192753,1.514181,3.345198
O2,52,1,2,1.132240,1.119444,1.053265,0.886149,1.050452,3.363597,1.759342,0.678638,1.433740,1.626177,5.354635,0.598941,0.321863,0.795250,1.608618,0.879365,3.293773,0.830696,3.311583,2.693101,2.266366,2.009645,0.998315,0.893459,0.375330,1.723544,2.031160
O2,53,1,2,1.808050,0.903478,1.215118,0.481223,0.578268,1.940352,3.650824,0.950123,3.584111,2.026516,6.245530,0.822561,0.218148,0.490666,3.508980,0.779891,4.023011,1.703026,7.591454,4.032334,1.353580,0.940678,1.504911,1.811325,0.185032,1.748973,3.373766
O2,54,1,2,2.407768,0.867344,1.224396,0.362564,0.592919,2.015350,3.370434,0.943827,3.397664,1.953770,6.098579,0.863501,0.204403,0.457607,3.245972,1.003854,4.533980,1.542856,6.412538,4.217881,1.548543,0.930151,1.376273,1.941967,0.197561,1.572792,3.066728
O2,55,1,2,2.591002,0.862987,1.217325,0.361519,0.586637,2.033899,3.290332,0.950837,3.450295,1.945038,6.140823,0.893883,0.205725,0.473883,3.280784,1.048544,4.610047,1.564657,6.541782,4.122827,1.554426,0.925310,1.387078,1.969461,0.196673,1.548257,3.089915
O2,56,1,2,2.905091,0.869119,1.232401,0.435581,0.559916,2.028746,3.486063,0.954446,3.721344,1.871591,6.364044,0.863397,0.207019,0.506621,3.469117,0.890228,4.139189,1.850804,7.641958,3.722201,1.373053,0.955075,1.605571,1.956734,0.180165,1.704597,3.349839
O2,57,1,2,1.553686,1.077972,1.058294,0.830489,0.898211,2.738950,1.703599,0.772470,1.321756,1.353107,5.082942,0.617080,0.381945,0.759936,1.586974,0.810065,3.605757,0.936950,2.864919,3.037494,2.344605,1.998737,0.916227,0.854536,0.348892,1.257938,1.919390
O2,58,1,2,2.131689,0.851802,1.253851,0.414509,0.567279,2.242450,3.457780,0.965757,3.826978,1.937463,6.446850,0.875164,0.209176,0.454269,3.258671,0.854898,4.644530,1.625039,7.138433,3.995703,1.420426,0.961067,1.447354,2.081406,0.188314,1.553046,3.279718
O2,59,1,2,2.449584,0.872946,1.239224,0.361647,0.581207,2.177886,3.298067,0.959844,3.502384,1.972543,6.269505,0.861791,0.204828,0.449752,3.101089,1.015494,4.823331,1.536531,6.310499,4.207508,1.609750,0.947675,1.328859,2.057085,0.197802,1.507446,3.166140
O2,60,1,2,2.536282,0.849622,1.266510,0.367614,0.578991,2.223750,3.348644,0.959805,3.574317,1.990378,6.236170,0.874912,0.203874,0.457626,3.236615,0.984663,4.719591,1.603945,6.608956,4.136296,1.516113,0.950611,1.395294,2.080139,0.195090,1.501751,3.170909
O2,61,1,2,1.924376,0.938620,1.302430,0.567589,0.554075,2.513649,3.619727,0.881583,3.738583,1.848799,6.621446,0.748265,0.210119,0.511937,3.312758,0.800428,4.162287,1.933030,8.104366,3.780426,1.427991,1.005939,1.534009,1.806042,0.165270,1.669735,3.725679
O2,62,1,2,1.478242,1.028511,1.154328,0.814353,0.695426,2.474915,2.872797,0.596616,2.586528,1.712087,7.166634,0.631044,0.256102,0.676498,2.706216,0.835970,4.332283,1.626683,6.454393,3.580446,1.585188,1.323172,1.354301,1.231598,0.144025,2.082494,3.833807
O2,63,1,2,2.484291,0.832286,1.256441,0.379979,0.579802,2.206936,3.472748,0.963133,3.631320,2.012943,6.226194,0.895523,0.209252,0.467852,3.262620,0.944802,4.731043,1.673166,6.169766,3.957467,1.443638,0.954441,1.453315,2.088633,0.191038,1.581628,3.192540
P8,5,1,2,2.525639,1.639698,1.441266,1.323956,1.319234,1.153497,1.615376,0.856074,1.823435,1.188097,2.023261,1.097996,1.643671,1.748081,1.501226,1.100856,0.889945,0.743632,1.201092,1.097179,1.121916,1.411502,0.918446,1.171985,1.518531,1.076767,0.907852
P8,6,1,2,1.961474,0.980524,1.992509,0.869332,0.511906,1.602112,1.114678,1.201158,2.896335,1.352598,4.765538,1.156557,1.230558,0.681087,1.849424,0.971700,1.676816,0.776431,1.708274,1.266388,1.289279,1.432352,0.997423,2.058477,2.638927,1.990266,1.881032
P8,7,1,2,2.040910,0.965938,1.665708,0.748332,0.594010,1.703837,1.105681,1.338237,3.363522,1.580507,4.839500,0.971650,1.212374,0.781741,1.883656,1.032984,1.669035,0.879567,1.717016,1.113701,1.209088,1.480847,1.047933,2.183649,1.859793,1.612243,1.898612
P8,8,1,2,1.974814,0.847957,1.105075,1.092620,0.700509,1.617371,1.360288,1.713390,3.133988,1.552631,5.000893,0.987451,1.205463,1.415322,1.319213,1.101310,1.734673,0.979120,1.378707,0.813997,0.712882,1.361214,1.083038,1.736780,1.449782,1.657179,1.719829
P8,9,1,2,1.732298,0.829299,0.764206,1.495069,1.335968,1.250434,1.370867,1.513791,2.245351,1.408878,3.115867,1.340230,0.880673,1.494216,0.813754,1.476664,1.886143,1.144816,1.080892,0.878651,0.602298,0.705680,0.801891,1.363151,1.095202,1.561030,0.993167
P8,10,1,2,1.717530,1.929526,0.715683,1.320460,1.193150,1.607861,1.342724,1.349261,1.291643,1.152807,1.175821,1.101675,0.702157,0.797790,0.716772,1.807741,1.303638,1.513587,1.719280,1.184383,1.232877,1.489102,0.912135,1.192035,1.049845,1.269648,1.003409
P8,15,1,2,1.862144,1.136489,1.122394,0.960719,1.019785,1.615329,1.148899,1.628151,1.418145,1.269462,2.199243,1.270183,1.103317,0.886613,0.964206,1.253752,1.204120,1.635911,1.755836,1.207534,1.688266,1.116604,0.797333,1.022620,0.888246,2.163583,1.267093
P8,18,1,2,1.258649,1.343481,1.325472,2.379923,0.677419,2.458371,1.145682,1.348499,2.591313,1.245000,2.373732,0.860173,1.014393,0.519840,1.346712,1.988332,1.358376,0.772799,2.219394,1.494326,1.587002,1.120960,0.996148,1.502241,1.090957,1.282679,2.155185
P8,19,1,2,1.123788,1.273384,1.328350,1.487245,1.006926,1.821606,1.419614,0.622250,1.295259,1.005239,1.090923,0.714015,1.015840,1.035962,0.918115,1.315111,1.368590,0.766779,1.580016,0.957395,1.229535,1.734728,1.214909,1.527802,0.939212,1.444282,1.088000
P8,28,1,2,1.170932,1.917275,1.045504,1.155759,0.771135,1.208815,1.383931,1.788936,1.326671,1.466790,1.608155,1.023276,1.019715,1.121815,1.107999,1.067683,1.154436,1.159090,2.412110,0.887404,1.056814,1.263140,1.133354,1.017247,0.975828,0.891699,1.335374
T8,0,1,2,1.100750,3.102933,2.334477,0.283733,1.663537,2.724341,1.810170,2.026815,9.684751,3.214621,2.731340,0.867458,0.457253,0.490473,1.015582,0.520038,2.131325,2.529896,2.550935,2.919801,9.382099,5.462713,0.235263,2.188028,0.210303,1.462297,2.983603
T8,1,1,2,1.112093,3.192146,2.326864,0.281993,1.651349,2.698769,1.786928,2.015328,9.431256,3.200018,2.708627,0.889681,0.453319,0.499303,1.017477,0.463144,2.116585,2.508706,2.538003,2.959943,9.358973,5.450428,0.232577,2.186146,0.215199,1.512229,2.964986
T8,2,1,2,1.129542,3.274597,2.363536,0.269842,1.665993,2.716527,1.732819,1.977785,9.333492,3.146988,2.756308,0.941914,0.448647,0.524165,1.018422,0.436233,2.066778,2.529305,2.565049,2.945701,9.326851,5.508994,0.224286,2.198350,0.226468,1.477739,2.977256
T8,3,1,2,1.146622,3.331168,2.432836,0.251073,1.701785,2.714007,1.612942,1.936208,8.455719,2.877917,2.748374,1.069960,0.445233,0.571526,0.973088,0.559888,1.996622,2.567651,2.570725,2.962818,8.686997,5.565155,0.217858,2.139848,0.266100,1.369388,3.059499
T8,4,1,2,1.090626,2.526996,2.721626,0.224968,1.814386,2.756088,1.132896,1.691625,5.375619,1.964784,2.901428,1.253859,0.468377,0.749933,1.333164,1.045016,1.792860,2.366344,2.575769,2.768106,5.753173,4.805435,0.253080,1.849340,0.604317,1.186363,3.315840
T8,5,1,2,1.033624,1.082489,1.567234,0.192535,2.147709,3.363015,0.767157,1.252018,3.521810,2.038282,2.117707,1.259076,0.821701,1.167169,2.540574,1.120366,2.197459,2.077991,2.149765,2.100756,2.431431,3.498707,0.574501,1.254204,1.326927,1.241371,1.522572
T8,6,1,2,0.849967,3.117090,2.014483,0.304707,1.696724,2.827993,1.507386,1.969318,6.539593,4.389258,2.343030,1.264030,0.404556,0.553232,2.458970,0.913997,2.099837,2.862485,2.443170,3.053324,5.406436,5.638764,0.261477,2.143252,0.514391,1.774949,2.425810
T8,7,1,2,0.962389,3.087919,2.167051,0.360287,1.695672,2.802970,1.595237,2.237681,8.168400,4.453694,2.301412,0.899242,0.344828,0.618206,2.330084,0.819605,2.034152,2.782394,2.385289,3.325244,6.132603,5.843306,0.263215,2.393316,0.468789,2.241448,2.446751
T8,8,1,2,1.082289,3.159961,2.046201,0.536184,1.600638,2.916229,1.354036,1.983221,6.931470,3.725116,2.115956,0.856825,0.351381,0.915294,1.627228,1.111244,1.770108,2.884280,2.236305,3.350418,5.193508,5.942027,0.354169,2.515107,0.627390,2.323460,2.273587
T8,9,1,2,1.175341,1.701227,1.407891,0.849947,1.115927,4.377015,1.052591,0.898470,2.296169,1.334357,1.480226,1.314816,0.721594,2.169275,1.002819,1.852399,1.592673,1.716242,1.456851,1.960963,1.914949,3.045501,0.693096,2.268500,1.245942,2.458925,1.571185
T8,10,1,2,1.297990,1.352807,1.895468,0.621861,1.066831,2.251026,1.273457,1.120467,2.952714,1.385623,3.772962,1.227621,0.844755,0.757177,0.770610,2.027860,1.684993,1.751463,1.385682,0.842706,1.421092,3.099881,0.735388,0.886356,0.765289,1.960763,1.749831
T8,11,1,2,1.520349,2.820836,2.085408,0.463448,1.602563,2.485868,1.617465,1.308946,4.353498,2.640167,3.077320,1.364069,0.766005,0.534231,0.737405,1.893199,1.991755,2.425598,2.056654,1.744619,3.046362,4.862144,0.534913,1.335613,0.358820,1.769588,2.860750
T8,12,1,2,1.136366,3.011154,2.276255,0.460742,1.538161,2.576424,1.730783,1.429442,4.869687,3.418361,2.902915,1.276563,0.655944,0.550743,0.707643,1.539273,2.110651,2.433577,2.294641,2.191231,4.263117,5.344615,0.423129,1.399140,0.307876,1.639540,2.854220
T8,13,1,2,0.868037,2.756360,2.486558,0.532358,1.438869,2.563426,1.684682,1.421525,3.995020,3.390347,2.749445,1.316867,0.669763,0.661424,0.736655,1.282724,1.895474,2.550430,2.237942,2.485530,5.467255,5.058868,0.437040,1.283844,0.490116,1.394788,2.682220
T8,14,1,2,0.750472,1.325636,1.976124,0.674878,1.882990,2.569478,1.029130,1.150262,1.108888,1.132298,2.069796,1.018878,0.897836,0.710005,0.791572,1.361647,1.472088,1.644975,1.678410,1.962085,3.041868,1.871000,0.735783,0.774868,1.417236,2.015680,2.610788
T8,15,1,2,0.824901,2.644031,1.727934,0.595231,2.009289,2.611202,0.911174,1.024347,3.963736,3.002411,2.485304,1.082251,0.871331,1.106856,0.879229,1.511380,1.274192,2.304385,3.196373,1.766255,4.047893,4.216324,0.483104,1.083760,0.554791,1.841592,3.198978
