Time (s),f3_0hz,f3_3.87878788hz,f3_7.75757576hz,f3_11.63636364hz,f3_15.51515152hz,f3_19.3939394hz,f3_23.27272728hz,f3_27.15151516hz,f3_31.03030304hz,f3_34.90909092hz,f3_38.7878788hz,f3_42.66666668hz,f3_46.54545456hz,f3_50.42424244hz,f3_54.30303032hz,f3_58.1818182hz,f3_62.06060608hz,fc5_0hz,fc5_3.87878788hz,fc5_7.75757576hz,fc5_11.63636364hz,fc5_15.51515152hz,fc5_19.3939394hz,fc5_23.27272728hz,fc5_27.15151516hz,fc5_31.03030304hz,fc5_34.90909092hz,fc5_38.7878788hz,fc5_42.66666668hz,fc5_46.54545456hz,fc5_50.42424244hz,fc5_54.30303032hz,fc5_58.1818182hz,fc5_62.06060608hz,af3_0hz,af3_3.87878788hz,af3_7.75757576hz,af3_11.63636364hz,af3_15.51515152hz,af3_19.3939394hz,af3_23.27272728hz,af3_27.15151516hz,af3_31.03030304hz,af3_34.90909092hz,af3_38.7878788hz,af3_42.66666668hz,af3_46.54545456hz,af3_50.42424244hz,af3_54.30303032hz,af3_58.1818182hz,af3_62.06060608hz,f7_0hz,f7_3.87878788hz,f7_7.75757576hz,f7_11.63636364hz,f7_15.51515152hz,f7_19.3939394hz,f7_23.27272728hz,f7_27.15151516hz,f7_31.03030304hz,f7_34.90909092hz,f7_38.7878788hz,f7_42.66666668hz,f7_46.54545456hz,f7_50.42424244hz,f7_54.30303032hz,f7_58.1818182hz,f7_62.06060608hz,t7_0hz,t7_3.87878788hz,t7_7.75757576hz,t7_11.63636364hz,t7_15.51515152hz,t7_19.3939394hz,t7_23.27272728hz,t7_27.15151516hz,t7_31.03030304hz,t7_34.90909092hz,t7_38.7878788hz,t7_42.66666668hz,t7_46.54545456hz,t7_50.42424244hz,t7_54.30303032hz,t7_58.1818182hz,t7_62.06060608hz,p7_0hz,p7_3.87878788hz,p7_7.75757576hz,p7_11.63636364hz,p7_15.51515152hz,p7_19.3939394hz,p7_23.27272728hz,p7_27.15151516hz,p7_31.03030304hz,p7_34.90909092hz,p7_38.7878788hz,p7_42.66666668hz,p7_46.54545456hz,p7_50.42424244hz,p7_54.30303032hz,p7_58.1818182hz,p7_62.06060608hz,o1_0hz,o1_3.87878788hz,o1_7.75757576hz,o1_11.63636364hz,o1_15.51515152hz,o1_19.3939394hz,o1_23.27272728hz,o1_27.15151516hz,o1_31.03030304hz,o1_34.90909092hz,o1_38.7878788hz,o1_42.66666668hz,o1_46.54545456hz,o1_50.42424244hz,o1_54.30303032hz,o1_58.1818182hz,o1_62.06060608hz,o2_0hz,o2_3.87878788hz,o2_7.75757576hz,o2_11.63636364hz,o2_15.51515152hz,o2_19.3939394hz,o2_23.27272728hz,o2_27.15151516hz,o2_31.03030304hz,o2_34.90909092hz,o2_38.7878788hz,o2_42.66666668hz,o2_46.54545456hz,o2_50.42424244hz,o2_54.30303032hz,o2_58.1818182hz,o2_62.06060608hz,p8_0hz,p8_3.87878788hz,p8_7.75757576hz,p8_11.63636364hz,p8_15.51515152hz,p8_19.3939394hz,p8_23.27272728hz,p8_27.15151516hz,p8_31.03030304hz,p8_34.90909092hz,p8_38.7878788hz,p8_42.66666668hz,p8_46.54545456hz,p8_50.42424244hz,p8_54.30303032hz,p8_58.1818182hz,p8_62.06060608hz,t8_0hz,t8_3.87878788hz,t8_7.75757576hz,t8_11.63636364hz,t8_15.51515152hz,t8_19.3939394hz,t8_23.27272728hz,t8_27.15151516hz,t8_31.03030304hz,t8_34.90909092hz,t8_38.7878788hz,t8_42.66666668hz,t8_46.54545456hz,t8_50.42424244hz,t8_54.30303032hz,t8_58.1818182hz,t8_62.06060608hz,f8_0hz,f8_3.87878788hz,f8_7.75757576hz,f8_11.63636364hz,f8_15.51515152hz,f8_19.3939394hz,f8_23.27272728hz,f8_27.15151516hz,f8_31.03030304hz,f8_34.90909092hz,f8_38.7878788hz,f8_42.66666668hz,f8_46.54545456hz,f8_50.42424244hz,f8_54.30303032hz,f8_58.1818182hz,f8_62.06060608hz,af4_0hz,af4_3.87878788hz,af4_7.75757576hz,af4_11.63636364hz,af4_15.51515152hz,af4_19.3939394hz,af4_23.27272728hz,af4_27.15151516hz,af4_31.03030304hz,af4_34.90909092hz,af4_38.7878788hz,af4_42.66666668hz,af4_46.54545456hz,af4_50.42424244hz,af4_54.30303032hz,af4_58.1818182hz,af4_62.06060608hz,fc6_0hz,fc6_3.87878788hz,fc6_7.75757576hz,fc6_11.63636364hz,fc6_15.51515152hz,fc6_19.3939394hz,fc6_23.27272728hz,fc6_27.15151516hz,fc6_31.03030304hz,fc6_34.90909092hz,fc6_38.7878788hz,fc6_42.66666668hz,fc6_46.54545456hz,fc6_50.42424244hz,fc6_54.30303032hz,fc6_58.1818182hz,fc6_62.06060608hz,fc6_0hz,fc6_3.87878788hz,fc6_7.75757576hz,fc6_11.63636364hz,fc6_15.51515152hz,fc6_19.3939394hz,fc6_23.27272728hz,fc6_27.15151516hz,fc6_31.03030304hz,fc6_34.90909092hz,fc6_38.7878788hz,fc6_42.66666668hz,fc6_46.54545456hz,fc6_50.42424244hz,fc6_54.30303032hz,fc6_58.1818182hz,fc6_62.06060608hz
4.89226317406,64.3477259139,50.8144210909,18.5456267434,28.0159497158,15.217519477,5.4522803946,1.50092926485,1.6527377501,8.90580067451,10.8745366415,10.1004457892,1.05735890489,1.41112739545,0.739636008237,0.867589453485,0.960117852446,0.996257911661,799.760842602,593.0848808,254.194701288,146.070218256,97.3846732404,65.4322026347,40.4745402654,25.0867430166,17.6849965188,29.4919198518,29.0552973039,31.9622694511,27.2628258758,23.2283071873,23.0051916495,22.9260527684,22.8508472006,863.264611695,630.570964545,286.818744488,149.76491385,102.319067378,67.9474430518,39.2017239773,23.9813933835,26.2806373119,20.4769037017,27.8726602794,33.4771766282,27.0318616802,22.9560015414,22.4909101022,22.2341926375,22.0778868424,3871.42298259,2825.58994363,1324.44367267,761.439707023,485.131264255,299.766163551,181.600025805,113.118006963,101.40971067,122.266453077,146.611369018,146.495113704,127.105943386,109.981581014,108.308252771,107.45109285,106.862100363,1568.5534278,1154.3837361,550.501647689,317.042679198,205.737747326,122.62737768,77.4294812272,47.7893284747,40.9156139025,46.509722325,66.0356217612,64.1212070558,54.3358442384,46.9014768576,46.0449100815,45.5814250383,45.2883518273,7059.08288499,5140.75723329,2386.85869626,1390.03058442,888.146593457,551.365976794,332.830024671,209.100420743,184.38689716,210.787392796,264.59383117,275.081974412,235.4460254,202.563002824,199.373186325,197.744076774,196.64680974,2952.38205246,2172.04178337,1007.2676321,594.691259684,353.874917154,232.82117136,138.795748343,85.5579536802,77.1931325128,93.466165813,112.415741244,117.795077172,98.7732288242,85.0731346373,83.5530966827,82.7552973702,82.2406572492,7788.78295537,5670.01773912,2652.93858921,1554.39270968,975.931056988,612.796760671,370.263679001,232.977763441,202.381358174,239.720308314,288.135893075,307.203359339,260.003473559,224.091501415,220.498783279,218.597552263,217.337124944,5169.26109883,3774.66223207,1784.15985298,1053.39824513,648.72067141,398.406834234,243.254140922,153.091538256,137.081569506,158.292883547,189.465291887,205.000451225,173.05501143,149.193105065,146.638626421,145.315604871,144.450461964,1962.85470686,1440.29679073,652.097997436,397.505091582,253.032690909,148.841940082,94.1855743426,57.9749158369,47.8162263374,65.2293599691,76.5102852724,76.1149990467,66.4279453027,56.9403856169,55.8882770673,55.3062742613,54.9376067774,7368.31531645,5364.24890868,2483.71606716,1473.54088834,926.526765618,574.446957079,345.109046599,218.306022456,187.553811059,231.334410172,268.630896692,285.399280076,244.612456292,210.923262169,207.591224468,205.885643851,204.739146325,2468.82310155,1770.71148137,835.766057948,490.751093133,307.125274631,191.769352072,117.519599113,73.9085533036,66.3057450113,76.2412669519,87.1026419573,97.5276713215,82.2197316681,70.8260954757,69.7259284758,69.1836787762,68.8113714689,364.62271721,256.999644879,115.783823274,75.0696980522,47.5409879558,31.3691370016,17.9797558797,11.7249668314,8.74472588226,11.917511974,13.6938193934,16.2101947689,13.0611159511,10.9568392878,10.9199771625,10.9190944592,10.9058589017,4610.88428045,3376.62565048,1550.87859911,921.930470078,578.834065325,364.529256464,216.149312531,136.752256488,119.123686993,138.566455894,171.560025364,181.13421811,154.430706091,132.860328576,130.507490821,129.260978111,128.448612496
5.2989089489,59.6930552332,67.5031715164,27.7121681366,9.36965156724,5.25761118263,12.4058366484,3.53037936509,2.13198529683,2.94247512773,3.9821385284,4.98545176244,7.11892161614,2.46146460341,2.40545089754,2.17870493723,2.05525444152,2.00631437476,784.635137654,576.300595836,253.101845052,168.767764288,96.1718273563,63.6529193974,38.517397025,23.564619371,20.8697721428,27.2778117918,30.5485265611,29.9502600535,26.9955794537,23.5259673299,23.0612638042,22.8197549737,22.6749823356,833.622110406,631.856170892,312.340026955,155.765865571,102.42759398,66.7207259298,39.3917453807,24.1656059265,24.3582007216,30.2983133878,31.1444784358,32.2839140841,28.4834963735,23.8172711523,23.2140997644,22.8507866426,22.6478067454,3892.35863884,2821.33809993,1309.40662747,787.596467815,481.285578549,298.47145126,182.535132007,113.997780856,101.986245261,122.880179624,137.13838472,150.165370215,129.500327757,110.929704549,108.955894978,107.967277128,107.32690079,1568.10899249,1134.08589981,545.636447813,311.901540921,201.905886499,121.719188432,73.520992617,47.4837411758,35.7827760502,44.4337097141,64.4392302012,63.3849736233,53.4639670967,45.9197553869,45.1110946633,44.6882574096,44.4102305522,7049.69692521,5119.97530735,2389.44253913,1397.87385763,886.367453174,552.425650349,330.003219885,207.682922838,181.238394107,216.463837545,268.550318252,272.805423779,233.580472986,201.742080042,198.429906418,196.683634618,195.532895143,2963.55975264,2165.67360862,1018.2885984,593.555886049,375.15453614,234.138615777,141.899539211,88.5731477363,78.9584754757,94.9914369633,109.838873685,117.02515317,99.43296437,85.9132178754,84.4949705137,83.7570237208,83.2682548906,7774.14279896,5673.56275793,2616.19654782,1553.68000695,971.616621127,604.104032768,367.828125743,229.62695222,198.435112162,240.186763738,287.549820138,306.012431216,260.537456889,224.161917597,220.398439065,218.458172418,217.165168255,5177.82256089,3784.79918574,1768.65361495,1031.39565296,648.251659348,396.597883779,245.878209911,153.335588632,134.891293964,159.024895587,191.313083706,200.17628366,171.805442588,148.688048012,146.298910796,145.053436259,144.212952227,1972.31643692,1445.35850698,685.488161472,399.822586359,258.517451207,159.258945009,94.250074323,60.4391095865,52.7377314255,63.0394176868,72.7056843416,76.0831192953,66.0913126974,57.4826802603,56.6817267934,56.2540141937,55.9519019138,7358.21621705,5345.94815408,2491.89146009,1467.55815041,909.68026443,575.147025056,345.500408883,216.541620908,191.312507033,219.576950146,269.598382018,289.146182389,245.773294676,210.956857324,207.231031923,205.27101665,203.990661701,2458.47241161,1806.06624852,831.970572879,497.024261999,322.600896745,181.814903417,115.226440431,72.6400077715,67.6236150531,74.8454462385,94.6876007978,93.7047951838,80.8398781001,70.2264403386,69.2650082267,68.7629005368,68.4046016953,358.183926962,263.963877777,124.875090323,67.6283079966,43.843523137,25.6052260558,18.1578059339,9.67758323106,9.48073662084,13.3806334489,13.5944530605,17.5262061251,11.6648817237,10.565610317,10.4428216533,10.3659282882,10.3153353305,4612.4966735,3383.05221565,1556.22469708,914.00017274,578.542826902,363.835945061,217.907027933,136.279120639,122.776589349,141.256053493,168.992319309,179.669322769,154.761475349,132.879031688,130.426434254,129.154354144,128.334113649
5.70450806618,40.210511982,66.2864795993,32.3404319258,8.62350900408,12.6489111536,4.97966726323,2.02283919572,3.65453858417,5.60771777558,7.09816920167,9.51032991482,3.07468603546,1.41195123879,1.11243848531,1.05563337724,1.01232333394,0.989667373741,784.429280666,562.153407389,278.162716861,140.017311991,95.6244174081,58.1082413555,36.4223776144,22.5505658258,16.1481445339,18.2061207026,31.9042413378,32.7286736953,26.4410055388,22.2673259987,21.7299487056,21.4299656465,21.2490126981,864.054451313,606.638950518,291.093513563,165.243295301,112.261740587,74.6778748541,39.8569421233,23.1823042964,24.1389042544,35.7534648628,33.4659072007,29.7869756335,27.7145301084,24.2842841256,23.9321177567,23.7796995381,23.6667835916,3883.22223572,2827.20079914,1299.9310907,778.540300569,489.416064145,302.539042333,181.803722659,114.384104875,96.6957167575,118.478827693,146.232265654,153.311327576,128.512472156,111.149033751,109.280026655,108.304586118,107.657101749,1567.24382954,1157.78346848,524.481376176,308.847609222,202.241819567,120.154429998,72.7388274151,47.4073072097,38.0147417753,52.3585658689,52.5001305784,59.1939858723,51.7785087481,44.3199428873,43.6309997343,43.2940909437,43.0567641454,7023.82218762,5153.57364868,2404.55297416,1414.0933906,875.143728908,554.935924972,332.425635167,208.181205179,182.448373838,217.7897143,258.309994039,278.342007896,236.538306621,203.575816928,200.085813523,198.272963105,197.093538937,2977.29245063,2151.86393384,986.852296579,586.013275294,354.669507982,234.639409743,137.913126102,87.1694682281,74.5963284259,92.2945299678,106.446718843,117.051561077,97.4879565885,84.1228238195,82.8093920906,82.1104596401,81.6490645987,7785.81163009,5667.44637437,2638.65404968,1571.41369854,955.621877093,612.600645116,367.185180788,230.511200726,205.525730749,236.386807608,287.806533664,305.491333692,258.378785438,223.071965715,219.40229379,217.511827723,216.249313598,5186.34191833,3769.81890777,1766.99290562,1036.08950263,641.501327137,398.880382427,245.04163932,152.817125075,133.227609616,154.608873997,196.624604533,203.517343968,173.365447214,149.037254839,146.497199813,145.159927025,144.279360911,1977.55314374,1442.57223838,657.19339708,392.106600067,233.67552117,160.0423862,90.314743428,56.6839045668,53.8501764549,57.3140458776,74.0299326668,75.7869754711,64.9225625561,55.7430170973,54.738485667,54.2193059868,53.8760569836,7368.49112867,5359.14477256,2477.35751484,1469.10824176,917.306406169,573.410164143,346.082628991,217.131042749,189.896009454,228.671439275,272.551197133,288.176873342,245.176177795,211.007397643,207.559362429,205.748678983,204.551670218,2455.94943043,1826.49736771,825.746408838,485.009916091,313.08150739,189.569990988,110.732001644,70.8219505687,63.6439535959,79.3473492753,92.8896210356,92.9919378583,81.1122076927,69.7506897951,68.5544591316,67.9476871233,67.5398768137,362.995611697,273.75478,114.7113995,66.6969261928,43.0980112775,28.4908289059,16.4934483198,10.3732542892,6.81842664399,13.5930237928,13.5385187489,13.6583482068,11.4658325627,9.98972293784,9.90302699006,9.87393407874,9.83465717323,4611.31868142,3382.87176411,1545.84941788,920.068910281,573.277553859,360.171461284,220.109773005,135.74576851,121.497450675,138.968060831,170.699453536,182.135350307,154.954473817,133.001795582,130.630554704,129.379047466,128.55827129
6.10610795021,61.920357336,66.0674038348,33.6276266551,14.5740640677,17.4339800207,10.1122096714,5.96879884069,4.48283336487,4.02264370851,5.74694722745,5.25407157491,3.93371127517,3.71714745001,3.25147967364,3.32381471057,3.36489751648,3.38308316734,790.851539786,577.140645288,267.889593479,144.609072415,98.6537258101,66.5726356063,35.6316928696,22.794833337,16.6695781698,28.6146879052,28.5003090292,31.2608073067,26.4817475802,22.7653600414,22.3088392912,22.0606000161,21.9062024993,868.141977753,635.781123179,278.306896325,177.490778642,100.954695046,66.7192277261,38.1882053466,24.5834066085,23.1060519522,28.7865448241,29.880509658,31.0935815845,27.3571245454,23.7517753391,23.5474406079,23.4775167674,23.3967357104,3890.35802203,2815.3773344,1324.24506269,768.747211291,481.724268068,297.529133061,181.838644232,112.920260288,99.3860276237,116.711173754,145.525440261,151.119902976,128.972981244,111.09372501,109.173976328,108.168517467,107.509687208,1569.3213,1133.93096409,529.071669798,325.843227316,189.075092797,119.618834065,72.859017538,45.298609794,37.4968285379,54.2625970263,60.9621236016,59.3946234814,51.9459494371,44.8388975265,44.0751049254,43.6779174996,43.4185467965,7048.18164888,5133.97945698,2400.76671405,1415.94530789,874.520639819,551.759288773,329.580698223,207.819403931,182.395868608,218.655183911,256.138497277,278.583273459,235.433234056,202.602695428,199.120730572,197.294808261,196.108778086,2977.50524595,2158.82388206,1018.33755675,593.956165572,375.005707069,237.151300489,139.223679649,87.9576277953,79.7812521148,94.4656624002,105.89635697,118.23441077,99.6383392718,85.937811115,84.5382052565,83.8103433503,83.3403379341,7788.39799603,5664.6583558,2631.84438224,1536.73680082,962.417585147,603.345710822,364.892018683,228.346425365,199.82044488,231.111125944,290.885775065,304.284167561,258.329050937,222.062526098,218.164680663,216.111532296,214.773000557,5185.43906336,3772.8438742,1758.9350322,1025.04665942,637.716711395,397.991178995,242.255791352,153.146491029,127.255605127,162.074816807,189.447271779,199.63202066,171.478822572,147.490120938,145.05975507,143.826343351,142.992279925,1968.47917192,1439.70192636,676.14728555,394.774482137,254.068563922,152.15250873,92.0927594943,59.4406215563,49.5946193022,62.8492477277,71.8944680108,76.3825412342,65.830201991,56.7086989649,55.847104741,55.4250542382,55.151468883,7366.64030606,5365.1842471,2492.17975822,1490.46723189,911.396266189,579.034685808,349.147120244,219.140499092,188.276711464,228.107124718,275.229554192,289.369749314,245.33310834,211.755252479,208.372667758,206.607126834,205.431279113,2473.38372271,1791.31509863,832.273760382,497.063244092,311.845540305,190.38733112,113.464314482,72.4208720763,65.9123120345,73.2601950193,90.4547453142,96.67481348,82.1654967946,70.3275839454,69.0806074565,68.4063643887,67.9785111571,367.321159417,263.719467698,101.560286575,69.8862331224,51.3973162106,30.7336093598,16.458048388,10.4061392543,8.8713781061,13.7049744349,15.0693196513,13.276455074,11.8914272142,10.2557526268,10.2272422289,10.2225444527,10.2049828235,4623.16860099,3353.15926263,1561.0579075,927.387914246,574.031577236,358.562490811,215.934010137,134.538855626,120.276721974,140.83734939,169.959139048,177.595162357,154.879033212,132.293358124,129.817094498,128.509130361,127.667882737
6.50636005402,39.8798059438,31.5213723079,5.35952410337,34.7252738695,13.4046308377,0.839879889374,4.30513051312,1.99858771857,5.2647385703,8.54509787802,7.1111423643,5.51113463276,3.17811654426,2.48179310988,2.28840989775,2.17029624643,2.11309679371,781.392639902,577.701551225,277.739517465,158.2484316,96.0827447223,69.9115692877,40.3589191858,25.2477228783,19.3571534678,27.494044065,31.8048602332,31.9440897272,28.7032506619,24.570276225,24.2599000756,24.1352767354,24.0391853806,854.230150411,624.595343529,309.632869029,163.871360468,110.033455984,64.1230033956,41.6210607857,25.516838193,21.0400485206,24.3770750367,30.7680436914,38.7290439385,29.4664203829,25.1564187206,24.6379886816,24.3330158451,24.1492093849,3886.39294073,2840.79715314,1308.68810487,786.171492416,484.40702404,296.778058529,182.6166485,114.217646542,95.0294878639,120.26045172,145.8522663,153.690493339,128.938507226,111.136284787,109.314154757,108.326385821,107.686190848,1549.92028585,1137.09894771,530.550089212,297.118628971,194.167604968,121.569600298,74.7376334472,44.720955205,40.9825508912,52.1698878544,56.4269606766,57.1550467774,51.3208460059,43.9726899746,43.2736957592,42.9086208681,42.6532481267,7037.8849302,5124.09533857,2383.60225214,1413.63237914,869.376535294,547.148836282,331.883309863,207.0578256,185.231843848,216.402506985,262.589415204,275.258754468,233.950400955,201.496902613,198.145975362,196.388272831,195.22724057,2959.17306318,2163.08083022,987.414338279,591.845448016,370.439933229,232.250921866,136.390758091,86.152829122,76.4980904306,91.8194420286,107.47394833,114.15527296,97.2729421027,83.968978322,82.5779349473,81.8304346787,81.3377049622,7779.93754691,5669.07856573,2653.2478512,1555.64982595,961.904649445,601.643230008,364.693184582,229.200045692,199.84090139,242.756471624,283.70231986,302.539490855,258.058307142,222.10986474,218.596066725,216.760963073,215.5231665,5188.80774866,3763.69122172,1724.87707412,1036.21559287,650.002421352,401.118390031,241.518478171,151.318897627,137.654572854,153.759825032,190.89950142,202.783716574,171.27358259,147.710449409,145.202301618,143.852030972,142.974867,1965.26345874,1457.14482895,683.839449762,396.588254559,252.429001007,151.542349361,92.4282900736,57.7496074225,55.089547153,66.5460116258,68.7724610657,76.9353312005,64.2156429331,56.055155168,55.3075759007,54.9133002817,54.6393315686,7352.29599787,5361.36284749,2486.16670089,1475.09164684,922.121537142,574.248213462,348.3075867,218.336087253,188.881055334,221.931689832,280.68638774,290.150947805,245.700901768,211.637874471,208.257247518,206.494380761,205.321678489,2484.61474334,1780.02705772,810.872734251,510.053191667,312.214623373,192.336738263,116.54536025,72.8396217443,64.7533857468,74.4431725508,92.5116711456,96.0077190118,80.9663849878,70.2372959409,69.231889555,68.7028461731,68.3388037981,364.478602179,276.320748135,108.698260122,70.245888101,51.206174475,22.4678842742,15.9371150123,8.95253150841,11.05236457,12.9166483946,13.9915568771,14.2906014185,11.9445269581,10.3180157445,9.95491097572,9.75155694609,9.63603368535,4623.63979786,3358.41206744,1561.79566135,922.158928825,571.957616736,359.854251156,215.720393549,135.033709427,119.78135075,146.443953987,167.336444866,181.016641294,153.127573158,131.864653393,129.77079044,128.711948303,127.977503184
6.91332912445,37.3862748051,46.7997782198,15.7974859051,20.8614396188,22.2347243752,4.54606534004,3.28811396219,1.61628808647,3.67952582236,8.7795877186,6.87560548483,4.79437902525,2.3136789342,2.20373035218,2.45866247961,2.59085235031,2.65087579684,785.811913958,572.840630605,250.613915412,148.7400586,93.7941085727,66.7844589971,34.7556588613,23.8202031954,22.4492605799,16.0362954307,29.8864770541,32.2276223295,25.0751154842,21.8298116482,21.6577129822,21.544963894,21.4461050733,842.138295798,614.011314683,308.180765753,164.074868456,107.039864438,70.7532484112,39.4915909143,24.9587348415,19.5619177657,29.4221611771,35.9949388289,30.4681037314,28.2854325278,24.1468110736,23.7451396345,23.5651002561,23.4352920898,3875.19585834,2827.5024307,1300.00857605,776.054932741,478.533276411,298.746106052,180.57421679,113.315322878,99.8385597196,122.3416778,140.35225731,149.132427944,127.044738539,109.892465668,108.124736902,107.220985923,106.606880918,1556.53376565,1113.42911664,545.368684242,317.399715945,189.973146691,123.972050131,72.9830181427,45.2894443818,42.8206623046,49.0062714345,55.7761634778,62.2702984209,51.828113501,44.8662192165,44.0584532081,43.6713142591,43.4130086911,7031.47752724,5125.66829171,2397.15048444,1425.55285343,878.567354994,546.30829971,328.639007263,206.943069709,179.546646911,219.797895534,263.253558111,273.207750714,234.816066932,201.568885702,197.970745365,196.05912697,194.82173162,2950.17304135,2186.36297074,1014.55778948,593.322113301,356.546385074,233.495578756,139.025238606,88.7582476973,71.9399662544,91.7550679484,102.998436964,119.048732843,98.8710922023,84.8671168006,83.3095531084,82.4984897157,81.9819296779,7790.46725591,5665.31190107,2629.08262408,1541.54687226,963.941906316,613.513103145,366.817666532,230.846147603,199.348601085,236.859324996,289.535032698,306.579507306,260.062646041,223.622561436,219.825753634,217.819834518,216.512678046,5178.62499834,3737.5672553,1761.30876853,1049.57176432,640.580930956,401.530433319,242.508902758,153.562850597,133.384660436,162.595518908,187.172513757,198.436285462,171.7939075,147.93974211,145.612820113,144.445543061,143.642716353,1961.46947267,1448.92476392,671.387544705,396.272533731,238.172606825,142.994597727,90.3967161122,57.9657230678,48.0228278906,64.6898873721,69.4036275377,73.9789905804,63.0604069099,54.6363337391,54.0856107359,53.8168195483,53.5953796079,7368.11334646,5369.64751724,2485.96132684,1468.17448956,912.606700967,569.887187376,343.783156983,216.819181092,190.243487442,229.398589168,268.794524688,284.001900856,242.577858779,209.297342086,205.879412926,204.123986832,202.956525421,2471.79770929,1794.66329105,821.422418017,503.141041003,293.549379715,182.168838945,115.100039433,71.3770684069,62.630122219,72.0840437218,89.9484960763,97.0148634215,81.5536022799,69.8780473533,68.644842958,68.0235277202,67.6133821148,363.955692374,259.104390737,121.326793129,76.7253617087,46.7444477959,30.3321218745,17.1306733803,11.1189792168,12.466646582,11.8592346723,9.36580587043,13.8977438117,12.4742258483,10.5784801014,10.4077064571,10.3095376265,10.254037494,4622.44435504,3359.18638209,1561.85237953,917.452892543,576.196797151,365.272214397,218.293594846,136.9296595,120.350022816,145.233975079,170.7496297,181.453465428,153.855080234,132.628131103,130.481172199,129.346405584,128.593122724
7.30868697166,53.4807728068,46.6367315165,13.3183287254,36.0920540261,4.72058473506,8.04923961603,3.0418808735,2.13489652549,2.72313106886,6.29797523724,7.7948381101,1.59172534074,0.906863848677,0.88577344508,0.871746776337,0.855648668011,0.84011962254,796.426249081,556.225290638,270.384064412,154.23945757,94.1507545576,68.4247019743,39.1168754545,24.8150188512,16.8957358639,26.1327606843,34.4871512646,32.6460696387,26.9729588208,23.22083068,22.857785272,22.6347726925,22.4941048268,852.407898241,638.349990377,304.276212255,196.448725735,109.58677382,66.7404948716,41.2513658587,27.2130380721,22.2760731713,21.4732521518,36.2810267996,35.5627174972,29.5181880109,25.546845469,25.3182484127,25.2686393464,25.1939121392,3877.96012644,2827.19587021,1316.88199071,778.789174923,491.186686185,307.286300518,186.08904062,115.902448093,101.472819393,120.535768639,142.726897876,153.74914032,130.577604815,112.555733665,110.558295386,109.517351779,108.83971876,1568.7472236,1115.73515717,506.748246579,292.158397396,188.529065485,121.957156793,71.158089413,44.1500271183,41.5593304168,46.7171496784,59.516229978,57.9205598314,50.1491219742,43.1507069104,42.3070154801,41.8549534356,41.5699918856,7030.31157229,5123.38145262,2403.68702526,1398.46236889,888.302921733,551.428803808,329.522529454,207.731146512,185.682905449,220.746607305,258.796641095,275.858532558,234.392735232,201.860773364,198.483718087,196.69500503,195.516710532,2956.36560667,2149.3597586,1013.64241018,597.412569716,367.589040715,228.488842676,136.18345463,86.4816605416,76.8777745271,89.4564651098,109.158376422,112.391252175,97.6172860147,83.986039092,82.4826464828,81.7267356428,81.2372559882,7797.63703053,5655.15212667,2628.79433008,1545.37924696,976.695345214,600.353341,362.366923278,228.908290056,195.836933797,241.455825963,286.28122877,300.522777242,258.205929304,221.956223942,218.234590819,216.325863554,215.05115899,5183.0973934,3764.95648427,1725.2352753,1036.40117589,649.650297468,399.647483532,242.045741357,154.112789673,131.341460341,155.604182251,188.148257664,202.848900722,170.636254643,147.023740241,144.547003661,143.288056814,142.435578768,1953.86572322,1438.70416754,676.430395155,409.327857544,243.973019569,153.608682784,93.3767957969,57.7801338818,50.943316138,62.2579841259,71.5052248316,78.2006522075,66.0043856116,57.117382104,56.1754819214,55.7048279121,55.3908646947,7368.11057997,5351.15635173,2513.63416457,1467.70909991,913.745808219,565.998579068,344.267740743,218.020362041,187.041733115,226.096934808,267.394026294,285.278951891,243.433533126,209.707051144,206.327560379,204.602339688,203.429446051,2452.97080219,1782.13165397,856.529139747,479.483328578,313.592153953,194.867163697,119.722702202,75.0852328152,64.8339402327,73.8798499675,90.723562307,97.0840337148,83.5109021437,71.7603819996,70.4734532645,69.8010271921,69.3755569374,368.100293201,260.763308347,136.614178458,93.8343817823,49.1559765368,33.3894454221,19.2004111631,13.018540539,11.4608478966,11.6500080084,11.3362376187,16.7378071041,14.016440558,11.9251515291,11.7169159507,11.610258329,11.5488570391,4622.46683092,3374.5963618,1559.03620985,930.60491499,570.103824351,362.838144641,217.955969544,138.183051339,118.74907813,139.99099025,170.558103639,181.579248173,154.536987436,132.811745413,130.502692773,129.304438069,128.519969914
